Lambda0,amplitude2,time-scale2,time-scale3
1.32971033913386,0.138172795086792,34.947942076228664,0.5545573919081775
1.673269560361719,0.2916295379850093,27.92765772256384,0.8831213965042272
1.4743675823817637,0.2614578916407027,29.249322557820143,0.8242411753168414
0.8915467741843375,0.12237650426871591,36.1839430916234,0.5502690127265507
3.2766712690012785,0.21911461936897877,27.186159639358767,0.4231405091817322
1.8037743963363324,0.21612837997034298,25.112309790613768,0.48799322488086794
1.1998395608692891,0.29214951887348656,41.68822110925911,0.5082737148125627
1.8800793972385301,0.30117079357040094,34.566446103165894,0.7884869216811962
1.9845126115789544,0.3618235396728049,32.8729124094223,0.39195397412798405
1.9950442942026598,0.3961973592363532,27.239632105484468,0.4942860767767603
1.1442648072462445,0.35393704973857,33.303844358297475,0.4829771149074913
2.348363070984924,0.6544726726737156,32.36448266501115,0.7302931246599633
1.40394273171677,0.6631702472451337,23.87278441580642,0.5691032159015291
1.6293967992635143,0.3066323266499855,28.857086034918304,0.7972867319839678
1.6455531728605668,0.3342943154789832,28.555094191804574,0.735561665325891
1.8078991395403485,0.43770193567312377,31.226730514856932,0.7297140405210374
1.5701288266016724,0.47919889720384823,31.433265469033135,0.5056027223058474
2.354377178727518,0.4409532367473417,27.78682351231916,0.6283657890911822
1.8905758984123426,0.4262412629759671,39.32039203828803,0.5138089501372778
1.3121555388048964,0.2705119589926372,30.29306006467742,0.3732715260135412
1.1182865529914323,0.21806767379099154,36.51694159563678,0.4443014629062832
1.10658490807338,0.1840214582637484,33.411536967356454,0.4770355229554512
2.042008028581685,0.17707051403641375,23.001314073540048,0.3826090371495395
3.339870646702532,0.2563451009347722,29.696529500459224,0.5651614109220814
2.5388207714781457,0.2790008954370714,29.28627378254038,0.6070149931320237
2.0248251824267904,0.23879250488509465,30.664567094245267,0.611133919517784
1.9506739344172117,0.259731410016495,28.837120682436176,0.5163493702381986
1.776350672013179,0.27703392699496054,37.048912491403925,0.5698712017342618
1.1957607108898807,0.23134869859937873,33.87286793046284,0.5828101738801718
1.063237973598813,0.2946191516178018,32.437351552727684,0.7244250390660973
1.9891097752298679,0.42101346103744164,29.386064420114618,0.6754689241808887
1.2112009606931273,0.3232053148764915,34.10737644387361,0.70475902263024
1.260722703856423,0.49582982518207214,30.00766303747197,0.7550948519157124
1.6212193103581636,0.512957367339817,31.277160291665943,0.7939745768492972
1.2117167929842916,0.2859437372411222,33.013938119633735,0.5892471696140126
1.370499806673278,0.2761274070806139,36.22723191039005,0.6721364980468664
0.9701413882031291,0.27296257947232083,23.933229827703183,0.5829471207758887
0.8369715417266015,0.32058618554531726,32.38494211845737,0.5545624038757853
1.095390271695495,0.3401761027780284,33.21039768006097,0.5217377581805513
2.274362261231079,0.14220048319490372,32.854194047399,0.4942600019233552
2.0408823302752666,0.1449037381563762,35.34627686898721,0.6751972187627595
1.5556378267798279,0.14479578019035144,33.55568695020321,0.5127835905932373
2.0950497770328815,0.21787437589082892,31.828028732978787,0.7016321492121591
2.203166119864559,0.14955581108184154,28.41365601052834,0.6631777686812061
2.1724402159662524,0.27383261630355094,30.432808272429114,0.5629664438121189
2.2193040694656685,0.13794296709890122,37.506624113246644,0.6794583817831995
1.7492358473366065,0.31146671114767743,25.756082252673696,0.6042171920622245
2.434053849668397,0.17593134889744672,33.79694333044854,0.4843014879579392
1.4183693168511347,0.3163486888520681,25.72509740720412,0.4705123802483704
2.815356151835963,0.185963609733156,34.27830906893088,0.4965217616394677
2.1480642393236757,0.22564447331864337,32.442685880734665,0.46283934998183895
2.20568867954796,0.17937001881829792,30.814501522198697,0.5562695965998912
1.8700613955034584,0.42488734668966044,28.056035649407615,0.36820879193413025
3.6473499552802124,0.22836384456969308,21.824611474582145,0.427987860973991
3.554033848255959,0.1924982806541039,33.504069145611915,0.4033627346151994
3.2868680468625753,0.12464562591429561,31.011321544320808,0.4105347864533942
3.7830104718351385,0.1340415758394465,31.468502276507387,0.37331212677290315
4.34284315918179,0.06580093685622589,24.143932528415938,0.6135431773747645
1.9637398724944903,0.12515979657041387,36.690081679284866,0.5011306376985319
1.7650491711892413,0.03476788442636785,27.9532690913325,0.5933115954070962
1.9157910177424813,0.030291729429846627,29.23908019687069,0.6067413137610871
1.9155317516454324,0.01697406754508299,27.395987758866497,0.5625219855249227
1.504726269201006,0.10317918836990422,26.61140646742571,0.4907165653079052
2.2432661910467497,0.025916093268928023,37.77295378098079,0.6896809241629526
1.6277830323857527,0.10048131490530766,29.966718615358587,0.6734048024977807
1.2771953202060884,0.09074280535645979,32.717987872558645,0.6321317595159528
2.611843995119275,0.23477719331327623,32.70840502228134,0.6488851934697912
1.8127379790593223,0.09852967360919543,24.407807912465024,0.47561649948197254
1.7534823876652188,0.22880206416334178,37.39978163491471,0.5574935184778006
1.7236686222756592,0.21836593073263175,36.81358981736893,0.5080493880820097
1.517685763750723,0.20371823256719787,27.49638729156217,0.5890751126874255
1.4111874085649503,0.2106956819261062,26.64169078325395,0.6070240490603401
1.3011187249226768,0.1430947334835977,30.324357435097433,0.6057438751644505
1.2633732062977892,0.1030975622814147,30.624947536023146,0.6543663983778031
1.3403303350171614,0.28013103268431927,34.738961269171206,0.5938370271899923
0.8442105031158104,0.19386932760199108,32.77958801352461,0.5285022399902015
1.1923167672959014,0.3178581627867225,26.697502866246243,0.4678222318097852
1.0110812088452572,0.22270776839292053,33.92415845195985,0.4947283479288913
0.847871847638426,0.1482149631586001,29.536049340662444,0.5527642802848665
1.0923695915513902,0.1842280213568625,33.690254014750664,0.5868334036227062
1.442330636785891,0.25874403049512296,36.509638163305816,0.5824301698287133
0.9131435917886521,0.21990265272521156,35.806845786708564,0.6080839789757786
0.5211225401024459,0.3003137179793386,36.92462330174502,0.5599325364900445
0.4063127290171194,0.11165845841895088,24.71381524621881,0.5211466595679862
1.50978985287592,0.12241265063682036,38.1909445328879,0.8166770068365592
1.4651120869480092,0.26599240500929616,26.052091620551774,0.497789891426689
1.2952946885718213,0.24539991082900656,35.97050675650973,0.6511779146967027
0.7431523083688534,0.216952346656192,27.4113045469387,0.7701187160118721
0.7397037017417081,0.26433048003499715,27.98292791551108,0.6963216346726134
0.67306817729702,0.21996653773893787,24.410861316328255,0.5149733660076102
1.2057199621531718,0.06859917148761457,37.29697014748672,0.547624492916799
2.0691160148713164,0.07251334869200247,34.42673118608603,0.5508144434303183
1.5451093837291208,0.10289648600985007,30.836743262683004,0.4521959389061789
1.1645093628433871,0.18052247342908936,30.593094301908717,0.7311145913751609
2.1774105608951992,0.1950075924409686,36.590261794541945,0.36092820132068015
1.6785269500196311,0.1828349486845702,20.380890438983247,0.46377905072753134
1.5461281663317101,0.21055415679189704,21.66993342565334,0.45498330676592663
1.4919900021263215,0.19002287076734145,21.883697526418203,0.4167790854786458
1.5938762927083596,0.19648200794536816,21.25466479850765,0.4253305272546603
1.897621626296653,0.2683437892858932,27.67969065067056,0.4336512657611139
2.8802985808611097,0.5163249005133679,50.88595724583803,0.38061219347629915
2.187730445865347,0.16390681004653374,22.516835975060424,0.5748645210020443
1.8477246103517624,0.21665752858837356,27.510593026539926,0.3794758952937349
1.1720683275608839,0.18554395053193834,32.2454369486966,0.5465177112616632
0.8447688299921893,0.20147269619137106,32.5579274519043,0.5493203902831562
1.5033391718477018,0.16130190088134505,36.72032853671473,0.5340878419766238
0.8197818623920708,0.22330771363268517,31.574357223615426,0.5205442614886625
1.7833580705451084,0.332380437620193,33.84454181469694,0.7433217119474808
1.1660549765366555,0.3064599526807637,36.8310423886294,0.6664801747359314
0.4706218376229444,0.31050708015840717,33.591881068644156,0.6511668776164806
0.8823661496084092,0.3897893663709343,31.474766463450436,0.5654054823176241
0.8909322358303978,0.2843366408992273,27.510747226261568,0.5278321835394605
0.6825928127528658,0.16283630917247363,28.100274155180767,0.6255527051748583
0.8838835619291976,0.09655401999718957,32.715974867434596,0.4309909863922668
0.7809086647782953,0.09621884552403713,38.67432091609419,0.400436913984104
1.1996290840693438,0.16950405335126076,26.477684839430736,0.5292324276159717
2.155526960666437,0.2571013692632783,21.333814094191602,0.5763103921457938
2.384145297578562,0.1098311271895791,24.596797053640852,0.5329253056761605
1.900052607261405,0.175360995831431,32.84453318606569,0.5356684472755673
2.5373797449281734,0.28024439901811443,30.850634714212053,0.5730614572304924
1.3860180026370155,0.2565191414841409,25.505712184500826,0.4767168095843142
1.188703164366827,0.226706926258479,31.683242750571026,0.40640872831829095
1.4343311438449715,0.17959645148125347,31.405358900383177,0.4370330433318672
1.604287508376095,0.17045157955048593,29.9394172294521,0.5736793050902672
2.5748295523356144,0.24592702262100166,29.962437904421776,0.5203972960703112
1.5770983394239495,0.15077357176420236,25.590578369243094,0.554855159076065
2.245394000119221,0.17967905335834192,34.30333421621482,0.506265752954716
2.26941841267771,0.17236405383466846,31.1296368994647,0.46768188525855997
2.3800186199898756,0.1567455923608054,29.747091752877296,0.6956567361392826
2.5874520897444,0.41240839078871094,35.675196391830475,0.41308197343134206
1.2894553363257506,0.18199470828702366,34.527582314335625,0.4460452207605062
1.195734626299326,0.3062303967504059,28.346440016730376,0.490046151613587
0.4819738411689193,0.1408063974442473,35.92518037192112,0.4651441136593616
0.6281476470706221,0.1733655062298402,32.34252787485106,0.4504916063838574
3.2311928944997175,0.19241737314758514,30.65851461889369,0.4605070591072198
2.8414471868832147,0.2343960677507078,31.26458897174668,0.4709334265093633
2.9954193213712794,0.23872139847417895,32.85153800273325,0.4493999672452225
2.937281753027194,0.274742646217674,28.824651028377026,0.4663273117734456
1.521881136573305,0.20850053398625057,37.14137569882036,0.3432783734792172
1.3578020135225097,0.16197652831796946,32.271062799465355,0.39020898946106297
0.9492688320843363,0.21393685171868163,34.72127733773336,0.29248740994509287
