trainMSE,testMSE,trainMAE,testMAE
3.3387453998620176,1.5819822576332283,1.2319322684875231,0.9352360275580845
1.986280366158205,1.173885591078772,1.0940679603006123,0.9067749168141357
2.1727156388806264,1.472086146120342,1.1355123790507808,0.9764785543323159
1.684210634522216,1.278652505701269,0.9826646744685431,0.8884509390264937
2.744468498713464,1.811595938789734,1.2409135749868152,1.0303663039374298
1.9351182907573379,1.5322516794220067,1.0198658299811592,0.9378540579929051
1.7162589938153254,2.4344846383239287,0.9667063525396712,1.206802864879205
2.310067670207379,1.6155723652060212,1.0601967012253393,1.0227157550756156
1.9168514833277754,1.1826342360292523,1.042241211675919,0.931297673300053
2.141976055895048,1.0942818444432305,1.1380721321990008,0.8558166498261098
