trainMSE,testMSE,trainMAE,testMAE
2.5682032631244707,1.833783361898169,1.212711316446431,1.0194083574835056
2.868648417243397,18.0815194483895,1.3710507107968877,3.7499620225644543
2.0836647054578425,8.8832571166315,1.104592309265252,2.56486395667145
2.0943542794989485,12.377621568035208,1.1237717467575787,3.130519966079767
2.41495655116602,7.934032412322026,1.2416203153837713,2.422352377677431
2.3302803645424386,18.174655709894033,1.1974296778113898,3.78720978153706
2.3139918640815154,6.7242755950665325,1.1750333923322132,2.2672769018802494
2.783353341446977,12.290696096484174,1.3577097858164309,3.145536839227465
1.8882805450362574,36.4407744392654,1.070513687355587,5.642386864936717
2.1880960015785083,14.362572794241546,1.1249179761988897,3.398184419311971
