trainMSE,testMSE,trainMAE,testMAE
0.13210173883670648,14.428991486016061,0.2458435961630492,3.2492878437042236
0.8091725451987878,7.368767527212708,0.6601753910030939,1.8189013004302979
0.022913506252433484,10.260667068076684,0.08015056837976506,2.230720074971517
0.20689428173864546,15.34735547003848,0.28473981080856997,3.1043515702088675
0.12130690330115816,8.185711233260022,0.23485699586108721,2.0199464599291486
0.0365938550228454,11.400625772455566,0.12097516102073468,2.2728563070297243
0.0714729264397307,9.164409921496047,0.1961383397600292,2.2613615075747173
0.20128914160994882,7.249140813143515,0.34133059366614416,1.8647180636723837
0.4343388151975336,6.977654493847232,0.47436718814140927,2.168531560897827
0.16720152888568923,4.734470014598352,0.2629613032383201,1.7305506626764933
