trainMSE,testMSE,trainMAE,testMAE
0.026245775919901345,27.95005318508235,0.08408031315930121,4.535345204671224
0.00824006230995959,30.624022392175295,0.046319560667054845,4.764729372660319
0.380118832639782,14.432775372750374,0.4214942476390737,3.2761248032251995
1.3595893098718501,34.648872280112236,0.906746522515221,5.118770249684652
0.5538022045935397,16.52899137757983,0.5187586155612912,3.449053955078125
0.1188346120838456,28.53835590357641,0.15626962416994888,4.546943171819051
0.002828615116253891,48.42760042582916,0.03378455828776402,6.088205560048421
0.028729901057166964,27.426646299249892,0.09916258702235939,4.445303495724996
0.4172401487652722,17.545357709013615,0.31856204767142776,3.4906239032745363
0.05941230511632826,24.434939623929303,0.15760522922583386,4.238728165626526
