trainMSE,testMSE,trainMAE,testMAE
0.36109527802467756,7.209213623098468,0.3866835568858459,2.111727519830068
0.002549265622935683,15.855449398279047,0.04025568371325468,3.238204871118069
0.3047792778960074,12.87410766545326,0.38820196674988333,2.9814020435015363
0.0003993857061439372,7.710488240526984,0.007289342120685409,2.1487526218096415
1.5683284383093634e-05,10.696719066124468,0.0018048033250116669,2.7840566833813987
0.0004222634674173589,10.37633968526466,0.012767002645847016,2.4354543328285216
0.0029610220703813134,15.915601438859612,0.032665029036260285,3.1348028858502706
0.0006127179148540113,6.444157030057265,0.010766668657285977,2.1707863648732504
0.0009446769761462491,10.066784991014044,0.02392235371918805,2.33300830523173
0.010209148291050147,18.196086879272467,0.05012702097934959,3.7749839544296266
