trainMSE,testMSE,trainMAE,testMAE
2.217198478138463,22.178114622078983,1.1401739095797192,4.369592873137373
1.9250164129970704,7.051161286193265,1.1056197531852898,2.3052863149858163
2.111235114356352,15.104499123134017,1.107882670780744,3.6136920224208438
2.0182907159507755,11.494001558912414,1.1167385609998512,2.985980566454784
1.6298006004654477,5.3219412506002675,0.968652149321387,1.967973545004772
2.1673002314509175,10.99695022642785,1.1934811750029477,2.9829252204994825
2.214039053522963,17.702186197765375,1.1228130426532978,3.7404741417661773
1.5399664273305589,7.249611949121197,1.0239833178145497,2.3363988820697643
2.056440930305859,20.346828366434217,1.106999226591794,3.9993935875517734
2.2670856727403694,18.13050483309609,1.1970416691745815,3.8555295928355786
