trainMSE,testMSE,trainMAE,testMAE
3.4693414347461196,12.1217267237907,1.4553969537979952,3.134581799250304
2.6990769226305624,7.703285773107024,1.2690061786613327,2.353253223855097
2.4650191404419433,20.89600980249995,1.2918794505635502,4.372509863043598
2.9979308750688958,16.439735453889863,1.2863162560461883,3.5579221448871445
3.2877539142747634,7.567379623895264,1.438755404655375,2.3056326962298233
2.900922674809734,26.306090150390496,1.3436207687626962,4.909836426466201
3.207677911483768,10.591488487424657,1.4606280562858656,2.8914946364871565
3.8601863575471005,17.43439594702293,1.5250206601170524,3.7625697736284858
2.403279339818183,21.647015519021178,1.1598701667541116,4.284251753864089
3.0974798499248095,15.861113219116858,1.3180615680851495,3.598776150102042
