trainMSE,testMSE,trainMAE,testMAE
7.766544450804937,22.084013016194543,1.9440998200714235,4.128123412167167
4.076836573914005,9.990464200987736,1.4676447999575069,2.65209950851879
4.009741186172234,11.407858602847751,1.559024400332856,2.9573637826396735
4.461908752979945,14.380847966057724,1.6990587322323878,3.357781108041506
3.837017151982055,13.225437343085387,1.5487049194438365,3.294642036737865
3.4777298665328713,11.914640726727315,1.4960824118157159,3.0655126634152055
5.291855489590454,10.34284564872164,1.7752727329529445,2.8287846826084424
4.491269592726838,15.456503375754433,1.6045191194967154,3.610164003754406
4.050221482265965,17.16681462601084,1.5489066932464624,3.8794319508130313
2.9807541160548814,7.919131191310541,1.3535243686749259,2.376184047746519
