trainMSE,testMSE,trainMAE,testMAE
9.508389984198983,13.006579286226131,2.507317216167406,3.0627151950568487
9.471784031188575,10.579545222757623,2.4613337960930988,2.790389968920033
9.35498996894801,13.729330487614275,2.4321815304116203,3.119046687371652
9.327781831539532,10.52002986238074,2.423380146545016,2.5593725834348837
8.653667720232978,12.286225025050287,2.3294827292175104,2.8711945580866476
9.168848287196147,14.706527178748628,2.4314481235854,3.2444418856088144
10.069103839681569,13.924689787293504,2.4708216619285936,3.126513716929204
8.248683412371369,15.299824773535493,2.2871971213698172,3.2139016310827078
7.252727741334867,11.858631148572416,2.1837707799672987,2.843989951666179
10.114870969832253,11.092202381776135,2.415563095569785,2.6335103360785643
