trainMSE,testMSE,trainMAE,testMAE
2.236083680709409,38.81791139294049,1.1586135508188709,5.6811541014698355
2.62010369274893,41.03270776046883,1.2694312260975924,5.90686414575204
1.7102215864185424,26.334603192585526,1.0197369702287165,4.625067174600024
1.92407460150759,20.935837206832513,1.094747675910509,4.1425344921332385
1.9472415392719014,19.713879786508553,1.0768498824120178,4.112532887351397
1.7831260006950524,20.221438466966625,1.0624065379233685,4.09290572494269
2.0330132202294,25.828496250167824,1.1101667019876793,4.632518612504575
2.2302508956023375,35.3218747611178,1.2036312500377593,5.529435072505747
1.5796317195842164,42.373769708368535,1.0244167253494247,6.064613570396108
1.8491291124687843,33.40320650140409,1.0735448695296048,5.362783536172613
