trainMSE,testMSE,trainMAE,testMAE
0.45208333333333334,3.5416666666666665,0.45416666666666666,1.5
0.4583333333333333,3.65,0.4666666666666667,1.4833333333333334
0.55625,2.0625,0.5625,1.0916666666666666
0.47708333333333336,3.3291666666666666,0.4875,1.425
0.49375,3.595833333333333,0.49583333333333335,1.5583333333333333
0.51875,3.6791666666666667,0.5291666666666667,1.5083333333333333
0.6104166666666667,3.9583333333333335,0.5791666666666667,1.6166666666666667
0.4791666666666667,4.329166666666667,0.5,1.675
0.5270833333333333,4.458333333333333,0.5375,1.5666666666666667
0.4395833333333333,2.9583333333333335,0.45416666666666666,1.4666666666666666
