trainMSE,testMSE,trainMAE,testMAE
1.3813783626996146,1.5585759997949868,0.948071047451743,0.9415839980191593
1.3339573648757852,1.2128392244782444,0.9054511730169714,0.9236717167910198
1.3465017676118118,1.5219395110541265,0.9493402988418412,0.9894034803925108
0.9961126897029063,1.3628587234510248,0.8324596188485506,0.9236879041340065
1.650122707331341,1.7323050358537886,1.0457333893152194,1.0130976513929866
1.1947545156660837,1.4772003153600368,0.882911282690139,0.9486059238525422
1.0262080149570374,2.166615335658193,0.7830539939567854,1.103514881941778
1.2623393930891675,1.9793494951675212,0.8855788796550104,1.1549178833118592
1.3407590869497785,1.2901614727463981,0.8915397872002849,0.9648073758341578
1.5233597822729483,1.1367298689718746,0.9547066975414736,0.8692613136142976
