trainMSE,testMSE,trainMAE,testMAE
0.4791666666666667,3.4916666666666667,0.48333333333333334,1.5
1.20625,22.479166666666668,0.8375,3.808333333333333
0.4395833333333333,3.1166666666666667,0.44583333333333336,1.35
0.43125,2.2875,0.4375,1.175
0.4041666666666667,2.4208333333333334,0.4083333333333333,1.2583333333333333
4.275,91.59166666666667,1.675,6.766666666666667
0.4395833333333333,3.15,0.44583333333333336,1.45
0.42083333333333334,2.55,0.425,1.25
0.5229166666666667,3.7875,0.5125,1.5916666666666666
0.4375,3.558333333333333,0.44166666666666665,1.5166666666666666
