trainMSE,testMSE,trainMAE,testMAE
3.4106538711585728,75.26864039434221,1.4300581053727888,7.962290178231183
2.2950299883825447,56.894116451226886,1.2252193348148006,6.91473695692268
3.388151246197285,47.976698244907475,1.4821518902188207,6.224052889996615
2.7009070893391955,51.7856451548175,1.2829665467274827,6.555305609347612
4.1032782125675755,47.030391029121844,1.6004117843760028,6.223898461784365
2.8306431629415556,35.24614659815047,1.2987686406024253,5.178535186640393
2.3919305823207315,25.42547906003343,1.2245655317416244,4.408558088959402
2.5250985594873585,36.01076490888364,1.297593190528034,5.365345450555599
3.1937869057788846,49.2802886122416,1.3711954372616526,6.328098298457531
3.2480254257907575,88.62581013461156,1.3888350683488893,8.858694096462296
