trainMSE,testMSE,trainMAE,testMAE
0.04004475506349433,17.081798629473283,0.13558248714008161,3.3062267661094666
0.01758364009176744,14.286959339905035,0.0788257902702399,3.0724838654200237
0.07980887721540843,15.84685537936991,0.18272831693159797,3.0668064951896667
0.032064679357598,14.113790770118651,0.10746234602632776,2.7693870782852175
0.037976543969816964,14.287428318489335,0.09317602942475176,2.823264312744141
0.03375869051549961,18.9978327306698,0.126037990097451,3.523779245217641
0.0005230139412686686,12.614179988225503,0.012573405704667083,2.814839156468709
0.0090942723701463,9.702804087206546,0.06576310322347996,2.3997575203577677
0.046462687443643784,17.704119209128194,0.15273192287546344,3.6067266364892325
0.0026584103935793245,18.117065893717786,0.038204380896239155,3.51822243531545
