trainMSE,testMSE,trainMAE,testMAE
8.00939574438039,9.558335125135564,2.319233224052604,2.748922734300392
18.321984236159597,15.051149899947434,3.5144231167813524,3.3642872011184277
12.867781015375556,24.207402106109093,2.7558783063931562,4.1182611150521575
5.052333700394829,22.6814855361946,1.741373591692251,4.206960882181792
8.216774049881257,27.29166914766989,2.1230877992341908,4.745563980937519
11.521167721737196,17.44873316800702,2.7473942817186603,3.7275688749114955
4.120539193903979,16.230914952281402,1.5812807262185637,3.497406061892224
4.636218971419456,19.603413609719205,1.7101981778297373,3.8575029193522012
7.24185231171536,4.691833148665181,1.9536235337583274,1.6741155190849923
16.28252880367499,16.82628062369803,3.3244302753260135,3.550642954414086
