trainMSE,testMSE,trainMAE,testMAE
0.4041666666666667,3.254166666666667,0.4083333333333333,1.1583333333333334
0.45416666666666666,2.9875,0.4583333333333333,1.325
0.43333333333333335,3.129166666666667,0.43333333333333335,1.275
0.3729166666666667,2.5,0.37916666666666665,1.15
0.43333333333333335,3.75,0.43333333333333335,1.4833333333333334
0.43333333333333335,3.5375,0.43333333333333335,1.375
0.45,4.0,0.4583333333333333,1.2666666666666666
0.47291666666666665,2.8375,0.4791666666666667,1.275
0.45625,2.7916666666666665,0.4625,1.1833333333333333
0.44583333333333336,1.85,0.45,0.95
