trainMSE,testMSE,trainMAE,testMAE
3.4138641252677817,10.423350008891322,1.487041995789916,2.67727857179602
3.608416546189786,6.003355405956834,1.4893759304468686,2.1558270888383357
4.672244412361475,5.103956108352346,1.7121206337234,1.9492909425560898
3.3395978712774523,8.781033213205587,1.4418910818790591,2.565742769498905
2.4651956174096417,6.217223236939483,1.214827080491511,2.108734442586193
3.1015870731716206,2.806040496513447,1.4041521448192449,1.4296417259948775
3.8327222472737827,7.539565562520218,1.5790297472145018,2.3260344299158495
4.4723517650611715,7.337900103733771,1.7038423670377654,2.3568593258158903
4.435078731000986,7.121713978678531,1.6894975031357895,2.3005831676111352
3.5968032292573415,5.307715210726922,1.5024214353416312,2.0399645202699124
