trainMSE,testMSE,trainMAE,testMAE
6.888699289824843,14.272903132261414,2.0184504788730737,2.9083664478578157
8.254904808208883,13.780487828101318,2.129298820098415,2.865569468952166
7.521253881533635,8.92081774533048,2.018381700313264,2.4177239569298132
7.332077488070789,11.287896662905554,2.1714325373032515,2.6318168595566718
8.252653364226793,8.404214947930381,2.1848954064691326,2.434211419446749
7.273367556310494,9.986130712275948,1.9962961657932883,2.5149502108019672
7.416336030279857,10.820753982474256,2.0270642688115856,2.6334976060541133
6.447065900077998,10.346620773188189,1.8873195902928515,2.5802511639237258
7.7642012704520855,11.207820437867722,2.140356050627036,2.6398840953675644
6.160431940057919,8.069471166355124,1.9236530748090894,2.3314019193244997
