trainMSE,testMSE,trainMAE,testMAE
2.147187911154182,2.104809676079391,1.1873412714294589,1.1700950151968927
2.0944857176110987,1.350217556577394,1.1530838447909502,0.9196676967653555
2.488463954103804,2.5583476969015226,1.2567427307262706,1.2523906679611276
2.254588449046694,4.3369283731823485,1.1824128626696222,1.7942656612297918
1.6748216437940209,1.812218581872034,1.0409920514029507,1.0880292514702312
2.0855419706971468,1.7254638450861193,1.1794481352922916,1.0633339845583138
1.935860394736806,1.8206199434080452,1.1364713189589557,1.104280046997735
2.641847520098678,1.8726450159196233,1.2453906930947616,1.110473633301661
2.3856387062425832,1.5535453384015732,1.2458985008635433,0.959198355178025
1.8226027312794353,1.7307915125136757,1.1045755454485364,0.998686943167373
