trainMSE,testMSE,trainMAE,testMAE
0.38958333333333334,6.133333333333334,0.3958333333333333,1.7333333333333334
0.5125,6.7625,0.48333333333333334,1.7083333333333333
0.4270833333333333,3.7583333333333333,0.42916666666666664,1.4
0.42916666666666664,6.283333333333333,0.43333333333333335,1.8166666666666667
0.4395833333333333,3.1083333333333334,0.44583333333333336,1.4
0.39791666666666664,4.904166666666667,0.4041666666666667,1.5416666666666667
0.49375,4.120833333333334,0.49583333333333335,1.425
0.5020833333333333,5.704166666666667,0.5125,1.6583333333333334
0.4375,5.308333333333334,0.44166666666666665,1.7
0.45625,3.654166666666667,0.4375,1.4583333333333333
