trainMSE,testMSE,trainMAE,testMAE
0.48125,4.6625,0.4875,1.675
0.47708333333333336,5.270833333333333,0.4875,1.825
0.46041666666666664,5.120833333333334,0.4625,1.9416666666666667
0.45416666666666666,3.3333333333333335,0.4583333333333333,1.5666666666666667
0.5208333333333334,3.8041666666666667,0.525,1.5416666666666667
0.6145833333333334,9.266666666666667,0.5458333333333333,2.433333333333333
0.4625,4.541666666666667,0.4666666666666667,1.6166666666666667
0.4354166666666667,3.9208333333333334,0.44583333333333336,1.625
0.4375,3.3833333333333333,0.45,1.45
0.45416666666666666,4.004166666666666,0.4583333333333333,1.625
