trainMSE,testMSE,trainMAE,testMAE
0.4875,5.533333333333333,0.49166666666666664,1.9166666666666667
0.4479166666666667,6.025,0.45416666666666666,1.8666666666666667
0.475,8.2,0.48333333333333334,2.1666666666666665
0.5125,7.070833333333334,0.5166666666666667,1.975
0.5125,9.283333333333333,0.5166666666666667,2.216666666666667
0.5208333333333334,7.7375,0.5083333333333333,2.0083333333333333
0.4895833333333333,5.6,0.5041666666666667,1.9
0.49166666666666664,9.0375,0.5,2.325
0.49166666666666664,6.7625,0.5,2.0083333333333333
0.42083333333333334,3.9,0.425,1.6
