trainMSE,testMSE,trainMAE,testMAE
1.1382537817997798,1.8464226843976543,0.8482278091806116,1.0483087622877585
1.8856731808863103,1.1073375746974992,1.0410146493132226,0.8532350874399135
1.5320253799920043,1.1211061315390116,0.9727086857712799,0.8991405956031436
1.5533858673447478,2.3432080244827826,0.9590080532718072,1.268549366579917
1.6978987817838573,1.1726352311883346,1.0414003960102896,0.8756019479543746
1.4763396833583144,1.738602794169057,0.9680296063069015,1.0803322418607917
1.4653646948778392,1.4627713606159065,0.9732482275992387,0.986232842123938
1.1559291351036747,1.6847665495220396,0.86458512713374,0.9766980532566794
1.2924935983358556,1.4323732877972501,0.9079378459972454,0.9991611952559952
1.0105091587085966,1.5850006422412304,0.7909868902821555,0.9856861679863371
