trainMSE,testMSE,trainMAE,testMAE
5.696883449195697,18.784544019164443,1.9068194639630254,3.978950887137641
5.205939646705578,15.582780048480888,1.7562812777886232,3.5143987185690038
5.8894651956506054,24.481843833691347,1.8933101521754263,4.605734914961713
5.383281838522079,15.807802540611764,1.7474584745524149,3.402778077159402
5.941056372762291,17.224994766402663,1.842118396071843,3.6495104396353915
5.134258636487192,17.907904557198954,1.7361153065374784,3.9345521218250066
5.272845785645304,27.62889161984908,1.8537259807071238,4.902545222932284
6.13014369456764,17.474796099118855,1.8997474227690654,3.7200742288375865
6.553719257722141,24.72514287495165,1.9928617469100305,4.560550223250076
5.352877913935531,13.653213237202317,1.8012324941815574,3.2635662983476488
