trainMSE,testMSE,trainMAE,testMAE
0.12649051436951886,16.789416250373854,0.2756007435047521,3.153465139865875
0.01089933601761497,16.0584499784576,0.0781667738889171,3.2389727314313252
0.11425015823644835,26.013609890936372,0.22493201441469446,4.5648976763089495
0.06858634765667043,7.648876314197258,0.17908107495940892,2.199398430188497
0.11340068643113807,9.480254169075305,0.21614803466121707,2.3259855270385743
0.0870942631984079,9.231701361407943,0.18680095039637742,2.131404729684194
0.02878348648778329,8.651495732024102,0.09291392301036193,2.0100876768430074
0.016601541590144347,14.035180765296328,0.0892284992521843,3.046619009971619
0.6963024454175031,10.119132830646295,0.6070776112311709,2.2766506751378377
0.008893813345478327,6.78320376174223,0.06540170602038899,1.9727850993474325
