Lambda0,amplitude2,time-scale2,amplitude22,time-scale22,time-scale3
1.7650116653846686,0.1812920433723528,30.068840257923345,0.09969563833612208,14.564472563643626,0.49659335996800946
1.4596534434696253,0.06954316113214898,20.776475521721768,0.29191487286435047,8.736445780060643,0.5921445359455642
1.435962465131543,0.20758860285325817,38.42653816741193,0.18769847459726333,15.180634686840794,0.4980974875099059
1.5906067413875566,0.2203116617492562,23.723881601843566,0.08474377498947072,11.579997084557878,0.5377393786590465
1.3014645628655759,0.21431509305013924,24.022820891259645,0.08856182423018305,10.889527470412663,0.6327318516730814
1.5229959745524708,0.12846026361572496,34.157346609168236,0.23423343875930003,15.78744939908961,0.5448732030184447
1.703609675269896,0.12453548887922485,21.90477622035394,0.012228362607693997,5.535671002032994,0.5094833544499872
2.228098371679742,0.244877457287983,38.22551366100704,0.20657440003354996,14.59241370279022,0.5075083604191699
2.7767505247191235,0.2617863006755731,24.249707203880185,0.012982100421037658,9.004157829803994,0.7932803836620435
3.6082611686390758,0.20721679922388922,29.36743178419701,0.051349211514408744,7.207490359414057,0.6628167364612014
2.3904505710745827,0.1666828351906732,37.82022837064085,0.1554122680384373,8.029340447405248,0.5479947400625998
2.4777579319568606,0.23652566061170774,23.369213840790767,0.018447447823254002,2.9949754884174666,0.5252315468947701
1.0374774168044716,0.11460198402866212,33.93291081532306,0.11916356354824567,22.89541705973486,0.4252052854887886
1.284795387373057,0.19360314445455712,33.12043773201712,0.13098704707792633,10.899218471745872,0.41862309995981145
1.297805877033991,0.1401542355956051,24.855669909545647,0.08444097336713814,14.170590501662902,0.5000173139394642
2.3645890992244376,0.0689094191758329,38.54097268272379,0.16925903527383324,13.853108816222678,0.597953054167746
2.194893356698623,0.13936417132120207,20.747036746966216,0.05885506249157708,6.620404845451084,0.36983698315713104
2.026222220440864,0.15186365863532592,27.288894181122586,0.01422280815434848,8.486751133066164,0.4015486463936948
2.08334274070738,0.18181519582464317,26.712362082163207,0.012295533901565446,15.416167205829215,0.2639164814688453
1.7157575970979784,0.19002443921299614,39.11213122428951,0.019053329923266325,18.789532264843494,0.2738258601516977
1.3922186444468263,0.16946969574208756,23.261980147162397,0.1940356430499477,16.547349898515705,0.4489688031260805
1.0166287270862582,0.14512478264268808,38.145869943170034,0.10544900423010388,12.146508448455622,0.3915789300920311
0.9936240054081733,0.1302167345405079,29.898558582550425,0.026609128675762487,12.756016197018987,0.3953791391709531
2.3630975265089704,0.0782344930398472,24.661922413573375,0.24899063552795409,12.714348693155928,0.46795837620972414
2.383460646695871,0.23798357685558325,37.86050114617307,0.00557318138004673,18.188130278282426,0.48568179704310915
1.3094037350800765,0.021418521347059308,15.100158307744415,0.09905019208792813,5.395627529465582,0.559833993600488
2.1687415974948143,0.007504631540240227,41.70347280260205,0.13188717678792966,18.322308021258976,0.4539195633941728
1.1265918446628822,0.008444147151778691,16.50042964044565,0.18121782341518608,9.997368862314655,0.49919565492507023
1.5969133841346763,0.011467024162692727,37.3334857946028,0.1253593686673328,14.344878416820055,0.41395914808547624
1.611554746204385,0.013228359111729893,32.999063122211645,0.13878261283084695,16.275223256779423,0.4550757158180107
1.785698590313971,0.012019523583292432,14.167719876090725,0.09099735536364248,11.092340020916135,0.39517874889916416
1.837255334269665,0.0921475345546886,42.64488769344496,0.016545193386380986,9.531528517694943,0.4035174396581361
2.1087981219767706,0.2513514438268176,17.967799143018954,0.13135410131228725,5.683620096593837,0.4417572957527711
0.9564474431428089,0.04765774928032358,33.359024358195796,0.039310270001769426,2.579548316757791,0.48618215698331546
1.3564307682506693,0.02498196173541676,29.302903034711427,0.11824689938560543,8.850046295831197,0.5128883967870032
3.792725175743389,0.02226592191596267,22.91281903599239,0.03670014826646546,5.912664607200008,0.5913952179880799
1.9213872673559416,0.017982303080562652,18.415919091767474,0.002235399307643989,13.600385883243158,0.39024759544151444
1.1002032142668863,0.07295405165440375,19.288455280729153,0.017380796298242407,8.61840451167973,0.5363159933497026
0.94799679975553,0.053149482448361145,19.371568347112852,0.014059796562561898,8.12591165617384,0.578149813883911
0.9260601107209501,0.05157987107834635,20.380659766835205,0.015933373792261517,7.879411493064278,0.5605010316808613
1.283321349978987,0.117653461149283,9.483580261670342,0.1355981687618041,5.8109180051780385,0.5940899645894084
1.3036171319937875,0.14726700551404323,8.964017600113102,0.1016338456036942,6.954554334278423,0.5816146870250988
2.721701230477815,0.24993963484398618,51.219018044496366,0.33731883635436233,16.651997098764173,0.5396394063124074
1.7162245932158329,0.3264745831725553,19.431621749384547,0.1319805287890547,6.896150715708073,0.6143981131408311
1.1070702608228469,0.3856257747452767,32.92984589836134,0.20715923341139142,13.190425893064514,0.5285249947604166
2.3717296817507614,0.43383525471342105,15.606781557472715,0.0695087080121403,17.49446062394318,0.4985064900276877
1.96197151190357,0.3831657952770706,22.79267989720142,0.3452683832697316,9.436290505125015,0.4949724859317616
1.9717494756723626,0.275610379281717,22.33595981558481,0.12727644802587482,8.13082911103037,0.43898391015466953
0.9562366187345028,0.1510458181253487,22.831753013491628,0.013770930624073526,8.994569948866625,0.4590606100450538
1.515820025750462,0.13573477880247253,53.96578396604373,0.12900056272238794,15.029191775934283,0.4548692070012293
3.8049539671487427,0.11925405067573636,7.003047343738258,0.06617909830484152,6.762599412955816,0.4437336320860848
1.0571516940236627,0.17430909974382539,53.86890515687072,0.12788663837166014,19.133696031927247,0.4156242304275548
1.4991952367672285,0.22768077750064633,17.397810989410253,0.05240741169089789,11.780997374064034,0.38255898612939493
1.480538592240218,0.17062374820419743,20.769233867016744,0.10336019946526859,11.56334314440706,0.5934558303196686
1.1203023156848624,0.0929358187583527,16.841507212651738,0.18871275115745728,10.4245164114556,0.4478415991668037
1.3596995272930923,0.119355689034201,33.32719716387306,0.04861639077465203,13.733710075323101,0.6873397297716299
3.0384741103348754,0.10706225397430222,14.434728945400527,0.07033297916872608,8.702771074999458,0.607073405077987
1.0911495681113994,0.10298699243251064,54.442363861563244,0.1072768250940214,10.341221905741717,0.5692165021535402
2.030722012946993,0.1715791043296812,14.823259410652396,0.00990313972252161,14.290872657862176,0.477815350485106
2.3590429953800363,0.06654450594808702,34.775689363502,0.06931199136227313,5.614259469444676,0.542449191328598
2.0885224807670144,0.04215684482236664,23.889674815931055,0.05388524735514512,6.045220511121756,0.40161152569627784
1.8153095124749588,0.048821050171503365,37.89646010337644,0.11540067109967864,21.416181237916366,0.4044964769366866
1.6266242446751074,0.03750463543879982,17.713829899663406,0.20522838929069734,8.30679434245891,0.4879146208205269
1.4795032039034977,0.13454499787949992,27.012333513654,0.08960969420488592,13.379761733969463,0.4197667079518972
1.4059178561126582,0.059015580502466886,23.24233400901903,0.11376688262990482,17.117615712523097,0.4093385283289007
0.9875723858628082,0.04946242757401651,24.19940136084553,0.14213913642433373,11.451661259919245,0.502976260916339
1.1237345514068025,0.10438166593465209,24.50187897357496,0.18787773949229303,19.375228334756468,0.44010359091886725
0.8694650695582253,0.04815559768009517,31.67542836270451,0.2002007041014224,14.972929402545589,0.48426413920635875
1.090604566848336,0.05665028794791839,22.881064161364574,0.22142051177542732,10.529094201410107,0.49055853628316726
1.7077233363682849,0.04039606577525746,27.774346009189863,0.3669058554332278,13.66896020873522,0.5846194637955675
1.8397843450449005,0.060912090046635003,28.29611628824813,0.320391612405598,13.468611333430319,0.4674988821854048
2.6220359882841113,0.029291047727974587,28.29665330280823,0.3030338323343596,21.212321084877022,0.46049029207299025
2.5787542575624345,0.11047358164174918,36.82676334136163,0.20212681787879797,12.520064711619137,0.455641504595352
2.6422142068789856,0.1435711109570178,25.9386562290131,0.13914164312197247,12.811142375562056,0.4153370778704524
1.8465144943444918,0.13473409352616392,25.494422047955407,0.02516651860963651,13.346562569762632,0.37905851348377795
2.0945812957393652,0.10698614631629923,21.210968594072472,0.0651663001730424,21.00217078399195,0.3318624773686034
2.6756982579032917,0.18874270273763624,32.40469533400303,0.08150838794288903,0.43692842615346494,0.6344165236201127
3.6417647320019513,0.1980564166121007,31.965060281932768,0.07152723436483997,0.15710064924347042,0.555890724406197
0.9165103155850038,0.22519910945080165,17.346621485407873,0.06543148298271796,2.360464898121541,0.4440132434201925
1.7982189050223751,0.2417182089491628,28.640522114807766,0.04065572580137401,1.9992647925221596,0.6136837823393507
2.0629584475472376,0.23404007367724275,21.697723962407753,0.049894873716296674,4.433424519607493,0.596540012534518
1.8612426331118306,0.31525113144085753,29.759630760689426,0.08184555959832727,7.024754272527869,0.4703511657240789
2.207016562244613,0.3758155397224962,26.097405531866052,0.08846970884039115,13.739538705237656,0.5859038935973252
1.1627849406417632,0.24068926565201607,39.563141774398574,0.17712131535985814,8.368212097231613,0.5745318663913483
1.4263682141066716,0.27068742829408876,18.77683050653517,0.12002914838418345,9.280856293183861,0.39694925677524384
1.9077656611701308,0.2485904366278811,33.4610711389747,0.2953529492677548,12.002548430117631,0.4825252680136066
2.280851088645534,0.3545184387701082,17.31008070752493,0.045082537538307814,9.290696319962686,0.45100743575834673
2.7767846379114065,0.3767135575762102,27.448340144905124,0.21418959031719634,3.6047995267413206,0.5427020989347823
0.9994531272840825,0.8826451605848016,39.39671763200931,0.022672024314404907,11.525608225731078,0.6309587342852258
1.0922142001986932,0.4089691098768999,23.035061146670007,0.08447397492736268,3.977733138166602,0.6599973477352685
1.0092819238134176,0.37903527734028386,17.207062077016612,0.007973638812408068,2.198852119120902,0.8007361827396382
1.2675136519193273,0.3323139519536418,13.073038262271181,0.023034268216766882,2.758061972475564,0.7650867163276732
1.2624454630222501,0.34474125091275176,13.0110133047344,0.020306616818390282,2.549160116310413,0.807121862219756
1.0162545285754676,0.23059500841043912,41.45036011381066,0.12643112213632457,2.2232284966482565,0.582577648592712
0.639735271023511,0.26722077710028164,16.38491307207451,0.02401801877096344,17.797004059436922,0.5765929963840599
2.464925600068125,0.38845204585452514,33.177583705374296,0.06066404586436415,5.210161670676241,0.4481473797770489
2.136169525299615,0.25266493188099226,25.333692195485785,0.07195582777009372,4.073728478945187,0.5235387690642087
1.4251034888616478,0.559000342761838,24.45204144516864,0.00984760410423252,19.146651939285924,0.41587988302837786
1.4777187420337898,0.4184743728502492,18.042308413557777,0.004046817048803724,9.94844842217195,0.34555870084558876
1.5088260276703873,0.35153358109135996,25.526268681101318,0.02743635433658682,12.163871853042702,0.3909025793332533
2.8127364879912475,0.5514236703115554,20.399931686287378,0.12342675272756023,12.540773001694909,0.4383533039758788
