Lambda0,amplitude2,time-scale2,amplitude22,time-scale22,time-scale3
1.7554340661514816,0.05049926860311764,30.71815307000853,0.24804739952651608,18.123290982424777,0.909208852470394
1.4470849375215564,0.40298874421735437,29.549295854533597,0.11516635599380043,9.212988086078283,1.0701874382292846
0.8088309975644632,0.2530008726920072,13.6079086644776,0.187234001780852,19.768393767363612,0.5338926962079528
0.5544605599131448,0.31267272855667755,17.024929184501357,0.25029529098666575,7.053668629937331,0.7403706472166839
1.4271395133474463,0.39749235361305885,30.66740325123217,0.21215877888675405,12.811537156528347,0.5107409436819209
1.4506190594003643,0.448590305920283,29.255057770803568,0.14901308878659808,4.155372295579877,0.7393655991529562
1.5158546282600391,0.5195405453173804,28.457948724774496,0.1361877740301651,2.6146641517808025,0.711136473281483
0.8663783550405787,0.4730781116950283,24.7144491197083,0.028963171059841624,1.8628424016951821,0.725284812102697
0.5478642574506696,0.5254857709837922,25.49219760208421,0.040474628103213145,11.029982173786752,0.8739314557858363
0.7099631586846717,0.7715780452575756,28.791696591839518,0.2525365810545401,17.207066881817738,0.7068554607160831
2.301212815367245,0.3434700802459269,22.353517936301294,0.179865020212209,12.2137003460788,0.3117222929809894
1.782726441585313,0.3100406987487485,35.80139472900027,0.1355489870524643,16.43044682752065,0.6696127132695455
1.5308191189254705,0.43375294408610204,27.841928423529367,0.09038537106789471,10.075835357635048,0.9148926373250554
1.271743719623923,0.5633863240391849,37.416685949982046,0.04497061983033806,4.940438084561272,0.5622703017913644
1.3036199389054122,0.663048492471596,40.39267098128427,0.14942588697082893,4.15795827939494,0.6723438467708773
2.5193803869335887,0.47142613653129845,45.273346938004906,0.022213342870405727,18.056931733202298,0.9422862632101693
1.1057721571689987,0.4640011374029297,30.53285153901458,0.11800512870078536,6.915102503692432,0.7108596445620273
1.1771606919071076,0.5261673520308372,34.0292108644981,0.07519682389968942,4.365905148617182,0.6726873392048394
1.2797576671185744,0.38122338265581346,27.659630089059537,0.14135306177650137,3.2716549900166134,0.7264361017219679
1.558829099417455,0.3300757812661806,26.26656333800598,0.2885501077418536,22.75274524230953,0.8071358528713716
