Lambda0,amplitude2,time-scale2,time-scale3,time-scale33
1.1028905813094936,0.5957231261934421,80.127796892796,0.8544593968048199,9.848674536932917
0.8405212639142401,0.4100063410345778,100.29590840481713,0.7869700233598641,17.291841206821452
0.441707876540978,0.2378382624395797,87.28457926475876,0.7986554855253969,12.903941979407314
5.183461914652691,0.6972356697276152,88.01670737903487,0.7051108580485106,26.96670430770056
0.7170922778419133,0.7618791602439204,92.86821514552095,0.5167345796013926,15.828444844343338
1.4257860750810583,0.6551039171908617,82.26119898146105,0.6813271073543673,15.392541777885235
1.2119867703843021,0.6584372612730631,67.30810163556855,1.0649777203101431,22.698110884891495
1.2672820783669998,0.6082785072038381,78.34632514169958,0.6807117601496451,20.782096145044047
2.9080651662220793,1.4427116097213113,78.0618980374215,0.7737931520024395,21.504655718725925
0.773326465237538,0.7805294450062749,91.34641281045144,0.7366050721524608,16.905150305685765
2.7329434736047444,0.7696629662374298,84.2809991444436,0.9003048713112505,25.071558316399738
0.5068845381534363,1.2660731347627494,72.31767273880867,0.6484826176830932,22.967297936618046
2.906686216794182,0.956589503147119,77.52576570140496,0.6971761114464905,27.840395215746213
0.8463499235377581,0.7736627091024791,80.37617706099694,0.8149187261561524,17.265416438407087
1.9265695010565065,0.39225246517827306,99.73588717881435,0.5790221365572458,27.864446563785123
2.3835331527096035,0.418824508038475,87.48349650115044,0.37675923466864075,22.20263237736518
0.9817906654487326,0.21943342574981128,64.88370401256766,0.7352745223650935,17.923122486593176
0.43140639475441395,0.15976368682368108,124.98103413352558,0.65187816946975,22.952931332428957
4.007450026503542,0.17876739538104267,55.6575617828781,0.8709663948784975,18.76382170891835
0.6797209141156558,0.3138304351544371,70.38500999238117,0.6250796886389174,22.841180690900153
1.0184627825968229,0.2612065886514079,79.99631505035053,0.8271070929378919,18.51399162893656
2.269906720475091,0.16456360397210443,90.08909880569371,0.6941948267594144,23.08773286785126
1.5251747955414277,0.188164432368,86.7080609715086,0.5034229799357918,20.43599209884819
1.389498614212611,0.2187536506404403,79.69056954624953,0.6823839242721196,22.18060830582553
1.1234370634477693,0.7780532179352038,74.8980254327725,0.5246970005289364,19.5937694190888
1.0580805672847804,1.120875072415798,104.09610287503635,0.8172888002422851,20.719839732194792
0.7348396382974588,0.9145907817269001,99.692480873195,0.7963059920561177,11.952571722732666
2.3103794859389466,0.6766447137393173,92.30138797258651,0.8762372690638672,14.93335542761708
0.7158287332061988,1.1543608302114337,74.07609979729426,0.4767964645638661,22.818444868855753
0.6402471431157559,0.9100190035756709,75.03465915086797,0.44263566795698833,16.656762271636055
1.7920656097967973,0.7733337618005542,84.55609186009116,0.5258114928721299,26.24754368753305
2.265095587101652,0.48993820566668284,87.27062826892934,0.739176644279122,15.47251093498322
2.0935483259104974,0.38998014574948975,79.37478096694139,0.896523362479957,18.631265666741147
0.9654691292308599,0.3482012566404935,102.79194111135678,0.5379652301113446,19.977441474798265
3.0530205699100432,0.383929975023451,94.02558643370702,0.7439272594702652,21.9548958435626
0.7336795953265697,0.9747654457184274,118.80601321510939,0.746573092364049,24.034800500888586
2.81302546575378,0.3043577022989687,56.3025902548754,0.5894891256881114,21.16812720239389
1.0710937726073215,0.9400522453617332,96.40038908676766,0.508286639988403,13.954375732558649
1.4175619630743403,0.17781514706119883,72.0032178190117,0.9073551686695082,28.051436849751457
1.3630710883105468,0.543911003901762,85.78988652425684,0.910659113267049,18.854175479345002
1.0351379107725314,0.26543099409959703,83.66057795731028,0.5829077763060218,17.782081981711286
1.8062423213188286,0.3421448238113849,88.4948701361847,0.6710825469217859,15.665723094800313
1.4629230176917025,0.2309243724205981,81.10998527252764,0.5469470731316183,22.936139565770787
1.0325479065220486,0.447560067265253,93.34978633471233,0.6804957657079671,12.478443876788024
0.9165768967373825,0.5358714917195664,85.74107709248914,0.586513215533055,30.393008576022595
2.4756173879982852,0.5226394252370478,94.46168120757059,0.41921096795300705,17.287323991506444
1.4679498923090522,0.7567009408577432,65.06231688994455,0.46540814922647705,17.31467578691517
1.3080541670145884,0.9438338781900988,73.21303646930761,0.5646833362557087,26.649839391724594
1.459532467946502,1.6132625436715204,88.40780738667205,0.6332056997865916,16.6180408733701
1.3070341243469377,1.0773261147697133,82.61563344760187,0.9746179107805365,25.43537937417805
1.3107663901918094,0.8325312819686016,78.11391768260994,0.9310034866297489,14.39690149133486
1.803513760241441,1.6071633120830298,74.40026403989806,0.8333125780121222,12.239292188106614
0.9898885595869629,0.8151981319335486,78.08946349036111,0.4889964564923852,16.233236262845317
2.9938702298686857,0.8514261369747342,81.12591765039367,0.7645224569834894,24.444182814320058
