Lambda0,amplitude2,time-scale2,amplitude22,time-scale22
1.977552005464927,1.0051656634042345,5.06398549282604,0.5903932476139637,86.65798868330539
1.3645518393000107,1.0473577141850645,5.074949707817069,1.0162397993956125,104.89569434972508
1.668931815391606,0.9876473269988368,5.223173878686468,0.7839862538713837,110.74605030441668
1.552357729204597,0.8534868500119565,5.206414992803827,0.9844477242285273,89.61337115504479
1.9794163726000151,0.8879918125048761,5.046311010420214,1.068739437721469,107.63689895807825
0.7626256447997173,1.064451694466881,4.711501666143423,1.2765836592496742,68.02205011779157
0.7815123258218871,1.0757847058729404,4.726134649573436,1.2257175749632536,68.3700211907909
0.8116088890315192,1.0797289545421969,4.595109629910589,1.112941743066046,69.15356153423778
0.8116088890315192,1.0797289545421969,4.595109629910589,1.112941743066046,69.15356153423778
0.874336141703278,1.0281692495282915,4.6419145694663175,1.0464825564551543,71.68781344276756
0.9591915423695552,1.0714092654164402,4.698296343542222,0.836296568350705,78.58367910671637
2.9420189313094207,0.7962722205455299,5.051989104874498,0.4140444390796661,85.82075644193388
2.689463258884626,0.7996367904270787,4.295875479714519,1.2557347296937482,89.56125641348898
2.1314559389324335,0.7999871933439151,4.430807594553097,1.602454733977577,94.59152517990731
1.0219042405070675,0.7777009218223252,4.5462235571711656,1.089801315940503,75.00039689028999
1.3107410183791255,0.8173480547132912,4.575719954034461,0.8779195959582567,85.50286358146336
3.139395038629516,1.1758651513454987,4.64464395221942,1.2275505666923974,90.71241525710121
3.032963534893456,1.112765807483562,4.515909937571823,1.3590882524095282,72.73284674409389
2.3131878234635237,1.0407969204787912,3.821160510304606,1.4829112029828118,99.8499608082965
1.9115252938425085,0.9363805217592022,4.6505701207139705,1.0956365560739545,92.48671934023986
1.2297695065138585,1.0158985474632818,4.595704694738438,0.8742703759124626,96.31484629924877
1.4464699103982097,1.1383151541743337,4.342706520157867,0.5334910258127628,98.9647032051918
0.8785849665712315,1.0996290923178693,4.360537624336951,1.08322720196027,114.03440486658496
0.8574093298594692,1.1090087203990129,4.415685098094736,1.087309473050765,116.34242015345973
0.8470235139577783,1.091749694694312,4.342148736293714,1.1289089056529351,114.53931371174482
0.8071458040008701,1.076308682226266,4.596982146101711,1.0886251711525194,112.63917058238692
0.7639719492675634,1.170805274199727,4.831072480819356,0.8365512725852764,117.34679473515445
0.8160779626787211,1.250116952878229,4.713111342274627,0.7644195309602348,118.33356910444917
0.8160779626787211,1.250116952878229,4.713111342274627,0.7644195309602348,118.33356910444917
0.9746961919573455,1.1087046569881125,5.216525009862197,1.076101338230334,97.8626815301197
2.9803152455327724,1.0077849343853775,5.2820168844700905,0.38015019826892715,77.00008142672051
2.4621223628450353,1.2194636759959399,5.827907327494862,0.5973122635343754,86.62653012552029
2.756997099653087,1.1647374721000348,5.682991772285158,0.6334261105605984,84.38291974465989
3.0550993317913915,1.09057531589767,5.6523809822631605,0.361423972860757,97.13615796184425
2.373714814030354,0.951472900285856,5.388996095067517,0.7646717851067552,86.67536323972597
3.297904912992565,0.9511612064309334,5.398279670192423,0.627156095142503,102.7532477369114
2.75372409597418,1.0794076202073126,4.940658647257137,0.9211802901006725,86.85243155280976
1.5115190484131014,1.1304997377302173,6.697936627609426,0.9217842071110641,84.21896127951909
1.6871666405456254,1.2531270033909574,6.454130424753306,0.8774127370498145,93.28484541881448
0.9982722353328461,1.1105564302228592,5.6390928119236134,0.859120772994095,94.02849237072716
1.0773813095905762,1.1993677216821261,5.211404674122977,1.0514585822236449,89.21034568932001
1.3401486548903856,1.2022712464899996,5.878520334132661,0.6932279766466031,71.61561319022364
1.6213330538064372,1.2868483801541772,6.366722309439981,1.118752822069547,102.960419371256
1.6716027641989912,1.054182959468144,5.3571639483213636,1.1504915664702235,69.46501905503044
2.557156667239055,0.9412940251474604,4.749802626660161,0.38861607431431444,100.34339172822305
2.004938033825059,0.9257469277368512,4.718323726774014,0.5472925457375155,75.87858271369707
1.0966884144637044,1.0140298174085853,4.517314967855441,0.5802791842368858,98.12887075868241
1.2555625967398543,1.1154818778013766,4.941926165230783,0.5153429267228536,90.21290072548908
1.7401004739899304,0.8969113411447974,4.381702475310458,0.5445967927977168,103.42729775263986
2.4462165445495803,1.0257057710118627,5.463047879508518,0.4054902339662801,85.8250844470694
2.0518234573322953,1.1346858111042246,5.200429519175114,0.2623841515021821,91.3717379431171
2.51999232057265,1.0269408542434753,4.957236572229815,0.2864241326447421,96.42158681497583
1.723006066014488,0.9528665651776428,5.728931183235122,0.486478594788095,68.84192529354239
1.7905174391886127,0.9760347623830455,6.142556022371451,0.6943768365814719,68.70877199918411
2.1646644674048483,0.7532807494383313,4.832300489473671,0.7479244054121443,106.53319347325866
2.3502156648167194,0.9362389295503525,5.478528069410148,0.5179673476618312,87.07600463975358
2.3416580077726885,0.9978466307131262,5.232848271941509,0.43407721398205856,72.14679035826458
2.7992152832477135,0.9992046014525183,5.085220622548262,0.13430464862205632,83.98053472843797
1.864231834433567,1.0904702673122615,3.684281985907876,0.4972458566821644,89.65421991061466
3.888842702848658,0.8148299713150997,3.8298002429660554,0.6018695308696473,84.53779513121711
1.644290770719142,0.9012690824166206,3.697394239450894,0.469976694961795,94.66241331496093
1.6581953472338902,0.8801675473988122,4.509825402668686,0.4124796954719785,82.0687527375689
1.7978816976672258,0.975962837670896,4.165006549641995,0.39138634332964556,98.19474993769497
1.7960568536440926,0.9489948007821123,4.493917803918297,0.3998271201741748,93.37650657867782
1.3181375946899605,0.902476914417677,4.838909715380528,0.6896556376215125,102.1679161042265
1.3940636483302409,0.847834040796107,4.888925226244368,0.7075479528536113,101.76571728776491
1.062885767056788,0.8996524245971657,4.7283653952667795,0.6425523637571183,80.64822706082467
1.072248058958612,0.8879367781649103,4.611306594363001,0.6467973027355731,82.20586653176287
1.0193465807090047,0.8201112047719156,4.877224695416758,0.8021461342987651,91.56659948736184
0.9782709109127806,0.8867672676686429,4.904957313913784,0.8103968309996554,95.96890727416267
0.879275583538656,0.8847091333077609,4.8319424543260565,0.8426183350822569,95.72420173573654
0.879275583538656,0.8847091333077609,4.8319424543260565,0.8426183350822569,95.72420173573654
