Lambda0,amplitude2,time-scale2,amplitude22,time-scale22,time-scale3
2.372592119760222,0.08237360787664458,3.4904213460452995,0.16537726047767734,85.63286178656256,0.40349682177289325
1.8098480230795888,0.26934197721779907,12.99490670661284,0.11099015907110782,86.44143087791299,0.5943516405414214
1.3497521114346134,0.2167073120722844,12.796447578903967,0.10368687631861677,89.1777953376469,0.6083476290964898
0.9071021652905162,0.22485134323938025,23.733344814064143,0.1388016826601972,90.84182433675821,0.6193912855659269
0.8984265476415149,0.358038289053334,7.465014864166692,0.13730266303081934,88.39707556660258,0.7570389777096284
1.383673198104607,0.2271899333632134,15.52687267128899,0.027504017206517847,81.46101850416109,0.615397559286986
1.5461955784448196,0.34849135081741045,17.696035964372584,0.11431639152839417,79.43972779616834,0.8508000992047776
1.1838029666142502,0.08178016320282402,4.938725101588252,0.15734758965947954,82.17743639417019,0.659341198922294
1.4146441815996715,0.07156143866497623,21.864080688493146,0.048590237815952446,87.91665895003662,0.4590024257621614
1.2033207934922947,0.18466020700855573,17.477079394101686,0.2332592730294358,88.12511252795986,0.6171170707493292
1.382996928827101,0.19093612566522125,12.125393263258696,0.12873754926159206,108.55794596628252,0.5658967997048955
1.208236229806187,0.38120831682625395,16.138390934110248,0.3495755637421034,79.71989633296971,0.5915413667771727
1.5315329578195231,0.08836631745982762,15.134711334066726,1.2947988692137982,95.24953420943075,0.488546245494207
2.1650000328253434,0.1910912918190927,14.250084645513532,0.9339863420165896,75.56647573696782,0.5725293585216142
2.083501887197596,0.06676727101426008,12.575650309032461,1.149352136253475,98.57579011113677,0.5600746273577051
1.661480510973057,0.04469561200333154,12.455212610976979,1.3096242304108539,85.54901199094941,0.5277410557052865
1.6427253847812373,0.04079848190747261,12.07122648220697,1.3696236318444468,89.48100270663505,0.5318284595852012
1.6459235985797809,0.048857564723229274,12.269089673758252,1.2076916088455851,89.49271789630413,0.5354115594308931
1.1735364258830536,0.25387842644416003,12.611989325864577,0.15324479035605698,83.73667445817333,0.6710133005707191
2.0313030426792045,0.27994127733387125,13.96188695135117,0.209074699023943,90.95156186077463,0.48718339922111864
0.5437311657272191,0.14910866469418202,16.68339837819222,0.17540581830822677,83.68485335272409,0.5927148796198837
0.5983195002466352,0.27704710557509954,20.194368209051312,0.031889945180753616,89.6714614820224,0.517779131122301
1.704194402541097,0.3215641624598579,12.16159342552135,0.4951642281966418,102.42212320684575,0.537662862869274
3.0332902716328074,0.30158420344942943,16.06119939919616,0.9638694930882774,79.53620165279332,0.6230451530359835
1.2071734492519242,0.017607025420004477,10.172639124856284,0.4821790337830798,81.60497482766802,0.4607303291637802
0.9887078103577265,0.009493005591190679,18.1470466392847,0.5037921732996119,71.07538577772418,0.38761808990477387
0.8405226295973538,0.03688926660215265,6.824019814832836,0.41780734734126007,60.4130590694849,0.4241212575711909
0.47448897554884917,0.027076633650517226,8.743997307448998,0.5449470785444391,67.8197608899203,0.3420273012911648
0.5293164456989272,0.017324334877357586,20.228274039852078,0.4813879637341358,86.02999837619637,0.36773225418759775
0.6971277639059901,0.013318344681801347,7.881542601386484,0.7849076511968704,88.82159611202997,0.33680897420835804
0.6834590237321738,0.011664840854430097,6.776528472075118,0.70723531810307,83.62210939969901,0.3715841055670585
