Lambda0,amplitude2,time-scale2,time-scale3,time-scale33
2.13528649302101,0.8987788405427521,96.99536797224731,0.6728245697074462,18.82330282262793
0.17022633417527633,0.9376821345739376,87.66108435167291,0.7374646824327267,23.423475968423183
3.9931206494804106,0.739363054222855,95.08026826483105,0.6166468858390425,26.01486091647116
0.3282886688154114,0.6880155771276759,74.09284351936807,0.7613618569942648,16.3890650572803
2.9042278929952845,0.9304445727447697,101.96105119102208,0.26688864630833686,22.497529947145335
0.5315546152121645,0.4247983478266163,86.38462373983126,0.4218311406074877,13.910683915866873
2.7870034904744956,0.5694845715747304,91.23802250650127,0.39207811951219895,22.42204119681316
1.1747188424836765,0.3960369665745374,63.94754855478547,0.403339777566902,20.974263337366473
1.1704250415637427,0.3624706322573869,77.64167705390717,0.4126319988784184,20.44238818767416
2.726087618193915,0.36135295980824766,111.11423445278257,0.3534787861319495,22.621650238940063
1.3584458087188063,0.4976061130240789,99.2199715107407,0.35883370103982076,20.219486051965987
1.2788790995577974,0.6042774371949654,77.73129328533379,0.525632397925026,23.421707451856786
1.0133942311182744,0.5289652051812779,100.55970098342348,0.37894381270713606,19.002349049786414
1.5380665198041674,0.3532554508561373,78.01248549939102,0.5915888317071334,22.1529290431312
1.0429192278942514,0.35506620777107595,89.76163057464228,0.40069217545653896,19.59105048967698
1.4540974942625495,0.3186019478106773,89.51960117280595,0.5232727548454942,22.728104823834524
1.751752067882361,0.2637866446706336,98.79850599335491,0.5300832351723731,20.587774297026932
0.7611207725184459,0.48878847279642584,86.8117818392859,0.4960873577645281,22.024820025541555
1.004423589871166,0.3902465171917396,90.37286864735034,0.5374702791184701,25.343803295510078
2.3581051287066654,0.4758785536904117,93.93399732337673,0.6088446939085357,10.720250848446101
1.224305919696812,0.814804014548431,109.0444897651974,0.4864523659472703,34.67190634232137
0.8540386657204918,0.7107967809726885,75.95650118620813,0.5094098805367463,5.861372202262335
0.9788755813646699,2.436142130105533,106.20256929859337,0.5453323917009422,10.168583129901668
1.0493034967807586,2.3242678389389093,104.09095561784726,0.5573824527229726,9.949878166562774
0.5311949869340349,1.7416239292253195,87.92267053389861,0.54948990553987,20.62388008563103
0.7246933662457643,1.5841608148457378,95.05099595249875,0.5425402544354389,16.82516266013907
0.5755888521417631,0.5463457829303222,80.07050129772998,0.276085722048643,16.816816534261232
0.7256120717484764,0.5953985416642172,100.24422456584595,0.43429333455306884,17.572742624587054
1.059029469111961,0.6239005420487059,84.81597850608497,0.3879794021488962,24.951738268854612
0.9836500137319556,0.39128236629075275,120.87357203636132,0.3326562759647826,12.854223776646093
1.0320676286379573,0.7075324643558188,60.28037204427723,0.3818836372011963,26.67775099212948
2.4758124704685587,0.4559451401963526,66.6557587271592,0.30571801256090453,22.599523759649887
0.47000838155776836,0.7989640897528613,104.56416754183283,0.43711532984176743,13.335445896898094
2.7895736482895694,1.301373405297544,72.13950572618145,0.5920595182338876,26.90283942697761
3.135604688321214,1.2791799156280474,72.65087235363436,0.5643673792365035,29.257683439024497
0.25792566197674127,0.3624959922897531,94.7003535924676,0.5295224320407262,11.599641689354877
0.337956209800031,0.5875422401384364,91.44470466547651,0.6106347178913564,18.18652646143849
0.4067507880428345,0.8192472360410264,95.81139245535853,0.6700266010115796,21.050350613195132
0.3588524170715796,0.5191155654158008,69.55964804133548,0.48623508291067324,20.43559637857869
1.3340505285305357,0.7305234321244748,100.3610071919077,0.6863681210063418,21.658861190590326
0.8716944975118794,0.39996630773297864,91.05874916347564,0.5958537475350969,17.774938829683474
0.7983727949123665,0.43307014754609097,100.07750385160305,0.6252372787189837,18.608143008517885
0.6593210740255949,0.532596169315556,105.91859415580981,0.7197325382182124,18.222164391001403
1.4445003117619002,0.7343747593896617,85.35339135650342,0.6386154810000643,15.345718347997762
2.0085641625818913,0.9580483208571619,108.20596643906458,0.7556865784490628,20.64982395024608
1.5135136065732604,1.2567359999746752,101.12322750815588,0.7210507739386682,21.188073254622452
0.6419728968022959,0.8873163161174449,76.1254094243962,0.7917535978371119,20.24532453541779
0.984744695555842,0.8159010784708496,95.21767092121621,0.763275800569092,19.19890932146007
0.9160290271132556,0.48605799572287506,88.9229630310932,0.6340946317280081,22.80398363663497
2.020160669668398,0.6375514774307851,90.78859634570703,0.44985129421981185,11.602278587209236
1.5938445297971786,0.5609874145273946,80.83269182229228,0.44468218188548503,21.169251493574915
1.2429693370380543,0.6035656796571055,80.57985174356135,0.4663753870320199,19.904064794053664
2.1957368639185693,0.6515367447852913,102.74059943508229,0.41170018602043607,22.500996146118815
1.0609377290127462,0.5444051410009011,93.76641585556055,0.5559657462665544,19.472591256340714
1.175143728672488,0.6954767279502724,94.60127055405064,0.6466684396946545,13.994979164002372
0.8945584485066773,0.4854721977678445,104.29547506168316,0.39649319306344055,27.03135201221116
0.582611088721938,0.4801879285109906,93.66674763135634,0.4197884940211614,16.328910405769548
1.9305757099059828,0.5717862014133426,92.57308307703492,0.31210404742868336,23.976490594531043
0.7393606511465425,0.8672679251311299,89.19944795915877,0.2916226980840161,18.267781427441047
1.8728794415002976,0.6981967842785217,90.84402623024802,0.40321125676743313,9.847850976799295
2.7224715404059157,0.5982002785181645,113.04893264206255,0.3782427948695753,8.785869463253267
1.2366211744884745,0.5252242572628066,76.47673474916907,0.34474323691888165,35.03919223180669
0.35968976414573145,0.47323110034869026,107.47095989903148,0.43780281432510504,6.727579008677063
2.691512227041174,0.9576561937058519,85.75278209240747,0.5472592065514397,15.747715027004139
0.7074939114631463,1.3511283907490967,86.63265711056995,0.52131111446649,17.019751179339835
1.0404077828732838,1.6951107535508314,78.14299131993694,0.5519610250031213,23.00269543072034
2.116723290019521,0.7283396293518943,85.3516204651008,0.44260607237416766,15.91959593142711
1.0467244238405198,0.9321521255064152,92.44516048838892,0.6324627806488463,23.368359176305425
0.6748655958157264,1.9017197838740565,87.64971690339156,0.66141146457415,17.707406470407207
0.5774004569347712,1.2218794098119323,98.52603613759602,0.5661153893454594,24.400412412046585
1.175524637600794,1.435842385737847,79.06948133981489,0.6731413980520146,16.16205843584596
1.1395897001071595,1.0921908068080268,81.43219692963844,0.674918156371201,21.86049007713005
1.2744393601455484,0.8911806759824795,90.46891214712652,0.3723876539940265,21.224296342147408
1.4124868741951038,0.9335218281360118,95.32001362925593,0.5975248623214283,22.158337593257617
0.8171315982343004,0.5682781385574979,106.54912801262714,0.6562062879977347,22.005107700161627
1.300225764261239,0.5386252674796459,110.18169462072987,0.5113163389646098,13.937468880974045
1.493212838051454,0.346050514696879,92.68640113356082,0.6043646561133837,26.299711382304988
1.2380479825450763,0.4879813682288568,85.89696218374334,0.5470758558570755,21.644988475887544
