Lambda0,amplitude2,time-scale2,time-scale3
1.508628547025807,0.23787901243271586,14.96630702209307,0.7655172122688083
1.9201264810948144,0.2251152259744486,23.142927210028397,0.582665885118235
1.286826130367783,0.27978364894386326,14.454854367742415,0.5878785412291657
2.7055046384344945,0.21176958862526626,9.432861306797395,0.5712055717612795
2.2953863951272417,0.23564575284247413,19.61675602819302,0.6139826883720596
2.529903198884008,0.0876193971929383,14.077202226365332,0.6835412685594128
1.2494940096078295,0.1275314981146311,6.753487536193951,0.9693680169282716
0.7650749786487064,0.215891136978615,18.316455780136426,0.7141469806104324
2.5621746926486395,0.08134084914989965,7.8353057241377275,0.8589324845680486
2.824140815440201,0.05862503392701492,13.043539403248571,0.7341304744907604
2.938319243908597,0.08441374267868251,13.761186250692017,0.7349195054817168
1.4949461837032478,0.023175168998473824,14.490484737727588,0.819743563843999
2.1164128357435428,0.1572443495478465,11.995570741118625,0.7112271207160309
1.200554130802608,0.16137250513295942,12.508411566441277,0.9273125187183987
0.9338034804643385,0.12770057063124643,15.848552997790042,0.9744224710211166
0.9831473084789019,0.13332017945938165,8.607341674943422,1.0138781808504842
0.9282649566289023,0.15981864833396348,10.684811641302971,0.9292504756775514
1.6411824643587463,0.3141107528619253,13.131201078746672,1.3203806830060423
1.2505904745200984,0.3412040939964067,20.95177405936497,0.8496778162889574
2.259440916234375,0.30842711681566326,16.375164203686086,1.7221141730295155
1.613150864938217,0.29815758339884074,18.42180787830077,1.4230658268911496
1.72383133768496,0.23532212899726537,18.298685685978512,0.6943865489201942
1.4711174184529752,0.18409808467306205,16.254872383786196,0.7850385409090165
2.623431616962235,0.21351163240503904,14.655697766432372,0.8059229988747767
1.9597014328501996,0.307105417752841,15.102962816436762,0.6432471280938807
2.085523880517365,0.24116494294293817,20.255208808749664,0.826590438595403
2.176877012377619,0.30645583441783103,15.784172921807007,0.7365063331959394
1.9524034611101166,0.24619322175907749,14.053318934945064,0.9676875396119645
0.843670332234115,0.31949838620841653,16.379802343122023,0.7675612478362274
0.5841054464877394,0.3889834878836579,14.063975679346369,0.7909528525909093
0.6608926225550313,0.386588794214732,18.081382308352833,0.7163045067325494
0.5484043434956325,0.22480162209510424,18.790466442313615,0.6216026718273798
0.8973176602375537,0.4099959416953654,13.663174557460685,0.7276564232418976
1.8591629666994436,0.39137516043792514,18.001509081197977,0.8889087370356124
2.1087180023926484,0.3999063008059822,16.645284277385986,0.8814620231016584
1.0080396608109286,0.4569606998822167,16.503372358391577,0.730152922333437
