Lambda0,time-scale3
2.0978738811708184,0.811289343535307
0.8714923155914737,0.8001919309385969
1.3571476582422626,0.9654996805653497
3.258608010824457,1.2771664547847406
1.5457221413663882,1.043233945968802
2.0362381180529345,0.7950460151442698
1.21060622494599,0.7189792226459437
1.0870774329363069,0.6183839562060263
1.12492982126402,0.773028687355841
0.5045721596196414,0.8957826834507142
0.44132054296498185,0.7108502403331348
0.7055488121043237,0.7758380587884679
1.1207058257131426,0.5528700410469053
1.1430911072641445,0.6563635806616555
1.5911376360158018,0.4961889890117008
2.0636483808344486,0.5874208841328157
1.302588241640302,0.5997314391012807
1.7744162733449715,0.6830001378807133
1.148216120465633,0.5381383163043992
4.525001940288866,0.4244824872067578
2.022823113129874,0.3735454197621374
1.6845948588996549,0.4770464977156517
1.7495895375816461,0.42804346267514753
2.38396516547221,0.4120745436875233
2.341792383996484,0.7012117430056681
2.8687781733381916,0.6409291061676158
0.9873354896624253,0.5797619247386084
0.8873274658866799,0.4860081707781844
0.7789177552128218,0.9406953535358932
0.9158890270933416,0.9031730305871295
0.8315249502790288,0.8474427938685201
0.9065915665265876,0.6273979128113122
0.789924102353668,0.8822975159372902
0.6499544873832995,0.7058377285769273
0.6353837167407017,0.7278079637459146
2.30016216145204,0.7326517737672548
1.9978466945185978,0.6586315907721688
1.0505504922032651,0.5787169480570179
2.478650665459973,0.7229875997335696
1.9960396152326378,0.5731377740281626
2.762048915307995,0.9950404608799118
1.1809601467536013,0.8186161448296182
2.0779104487625997,0.7614357193000831
3.5079303926638556,0.7865187202484059
2.566694219441647,0.7178251909248116
2.127378477187016,0.7158435740181086
1.26353475129877,0.822483923844811
1.357231333202029,0.6179778217238296
1.939595687706071,0.7571355039807425
1.6985370304007055,0.955739019820832
1.6929232855475878,1.0391111884317012
2.2462151188270822,1.2823024564568593
1.3277409367315953,0.9453461685398161
1.5271758349423539,1.020994176303255
0.9604754350216941,0.8310123105324233
1.1771287399965524,0.7478344193949082
1.0761155130218074,0.8908568053148012
1.8870501494486636,0.8807923008001031
1.7073063477023325,0.5539174873504419
1.1455411729193943,0.6745976834455709
2.203601543503606,0.508608616028604
2.4599942398467074,0.7786391906729622
2.308790307079168,0.6457511622915935
1.3204366536623298,0.4811811731088917
1.4797326953807872,0.45687342555092103
1.34790563065414,0.5199305961771864
1.6700712122963879,0.903271589725892
1.400298743919872,0.7125384405777867
1.2970309013932748,0.8505377765388048
2.082763736275231,0.5109027512500041
2.6866754039251872,0.8691276057991572
1.2374421946554757,0.7303451456419808
1.2848717951053625,0.7233881982204342
2.9498330776912542,0.6757983285499702
1.6389770174368312,0.8833202413035869
0.5144085569642651,0.8891063077097492
0.9049445067836669,0.7655477312907787
0.5316495505626709,0.9781203232465979
1.3120176328857844,1.1566163916180174
1.7622668539364954,1.283299505560789
0.9492454925292617,0.8428428659804257
1.791547612050772,0.8089289367566328
0.8293259421179813,0.7444783141884413
0.8146113593911842,0.4883850788127029
0.7917493923557233,0.5099981078555347
1.8363607010676237,1.1585591650476306
1.7820888010947051,0.7781504245796411
1.3210171905667794,0.7471767131158407
2.1886684856622702,0.5475597349428183
1.7345350694512105,0.5940708766608805
1.799248541006868,0.6967224523607861
2.332996356725695,0.6724367922848524
1.8330755364797224,0.4438882960549741
1.2872980065240203,0.418296653672956
1.6315060078809525,0.522252565152085
2.566455313678557,0.6172873768581474
2.0860652552098524,0.5995341475591958
1.209927189849452,0.7471795301263034
0.49622840085777714,0.7778146018048431
0.8694624523851291,0.7796259443505811
2.2997686690735,0.7617994333039212
2.334944033631916,0.751880719950437
0.962861105244575,0.8104843730917803
0.8269815802981554,0.8765086172922126
2.3448167280687398,0.5434636601766181
2.659509620872781,0.5938631848090439
2.792474647198535,0.6378507074821973
3.0649324039043804,0.3662401971980435
2.2800268609819483,0.4136056660276725
3.179169712162472,0.3091200152204056
1.884713425359496,0.42349591343679877
1.5949998207256773,0.6708322784692649
2.830903557659583,0.4240594020469724
1.1082026382617378,0.5093949675905245
0.8639541654135805,0.45690129153931724
0.5661398652741487,0.5924543725043933
0.9037432490834999,0.5215343123725039
1.0274573508872527,0.42618432897345104
2.0547486342929417,0.6036734139674538
2.1201737215224115,0.5867450397649123
1.2180843077074432,0.6738495333850907
3.04026927736024,0.7708247560214572
2.9104507472485146,0.9305857107784226
1.7495692559958314,0.6770277412324732
2.182612176104476,0.5391199505368186
1.5235597726216035,0.6444817985145527
1.3256205313506917,0.6355186670975727
1.4756717628435623,0.7467939527739856
1.287913702496212,0.3875892601403416
2.7529110317276126,0.48808710550987944
2.7133756895966337,0.43598588472437677
3.058226541951348,0.5448287044682912
1.7168736699605298,0.6640803252994507
1.4624152653505553,0.8902564190569193
1.4131906858567211,0.43037482381904324
1.5016070922429043,0.5470270894966555
1.8679490924910664,0.5109638060206059
1.3881398923631836,0.9020179894819651
1.4743792649810128,0.9812891510290184
2.2362156190159697,0.7176534908337131
1.4238779785631033,0.8381402587428359
1.5984048588208293,0.8412461128363047
1.2070760274041967,0.9268360122346567
1.1971755825852346,1.0113463025977187
2.4627966527491263,0.7897099599039753
1.2181651757707062,0.5760908990895949
1.1733564984002869,0.5861904500555992
2.6695548621016534,0.6881316601458637
2.6012248690661033,0.6476645831954905
1.6720546149769355,0.6619800339799898
2.071484214208638,0.7001857601464118
1.3896383793428189,0.6911793330518471
1.7840170357814942,0.6142055354157042
1.419247723485365,0.6632984163257817
1.3775128575744906,0.5555249398808387
2.4071233922719113,0.6576817464425807
2.494826032445317,0.7568841347506144
2.3750232261564466,0.45532824568998737
2.1923650356026196,0.8887670278137192
2.277304857105533,0.856743140306988
0.9813232714593401,0.4754791588410933
1.0314894328941282,0.430220444874477
1.0507334997741737,0.7361632407183922
1.1557121421224892,0.6750559785766531
1.6135544755634574,0.7732396485023274
1.2488684183621057,0.7510327676007527
1.249546405549531,0.8950098935190516
0.9693672688757953,0.7146349740845642
1.0458834657433997,0.675168050031735
1.0509931471392915,0.6420230139377202
0.982766379486434,0.6893158837819001
0.9861400036128848,0.6736625709553622
1.4679866217815492,0.8291784633370446
1.8919749379562316,0.7545484129599216
2.6890426530110774,0.749316443402714
1.6312273474445593,0.841677999225514
2.4721138284403015,0.6704193836932684
2.419679073000951,0.6327382879129629
1.481053420115402,0.6340927246288554
0.92957227601558,0.8727172780336171
0.42373295538710243,1.0123738193208467
0.5472879583931719,0.8340156797020378
1.0529232747866932,0.9153738278152731
0.9914106243619568,1.048585192613206
1.4198898770485266,0.8652472231552936
1.1440329636151156,0.775396812113249
0.7537146877651483,0.8864568861739309
0.7388910765882298,1.0511144948081497
2.32114445789369,1.1095830898314012
1.074160379002959,0.6649707365101064
1.2631247444734621,1.1265966356704302
0.8184332757053718,0.7681023805737939
0.8734223081312881,0.8881970764153174
1.0205732570700994,0.8695566409293012
1.3646980316834303,1.141620368251618
1.2462769121615584,0.7843940099749791
1.0077571406986483,0.6448869450673466
1.0018758807160104,0.6999699949197616
0.8704655142628952,0.8390023288387138
0.8004186187907554,0.7972092457681226
0.8411904529078363,0.9156233340745212
0.6229679474058816,0.6649481817109558
0.5580236839169876,0.625622081174649
0.9656445446447115,0.572291949650142
0.8267131413760568,0.7522027827990364
1.9185849746616335,0.7079319161434846
1.2231234183796071,0.5311195511596138
1.7606825863531652,0.6653294626385198
1.104084205668316,0.6262664023403686
1.1052814134694067,0.8290329357471962
1.056625203805458,0.7832827628387105
1.011546878513211,0.8112671894284589
1.094538507840006,0.6365273695689101
1.2320177429122396,0.6331205825931367
0.8414125655434864,0.6293945133379379
0.5562904347395048,0.8237850504892387
0.9205807530770185,1.0047422074617693
1.0096480346181407,0.5415485435573459
0.7027436227537314,0.899853813652346
0.6618091787748733,1.0239265717780468
0.44889713575773843,0.9364859379904052
1.2350542247652712,1.079616255777365
2.7080650472702406,0.9455944638399714
1.0032835845906274,0.9926965846948289
1.0215193186760934,0.9662313416986109
1.6899568900066921,0.5166128495890807
1.325709997262764,0.6163970391577062
1.4671517073899258,0.5842826663653199
1.9970166266449652,0.6445473590156923
2.5302723127655415,0.6312747046523471
1.4912316789268167,0.638242310922918
2.6593923024282975,0.6373328705348139
0.9381992274445663,0.7261726871783629
0.9598091157199732,0.7862375961409467
1.1413405639385492,0.7052125199309778
1.143650195067375,0.6655063248852615
2.512112729149405,0.9018407952688798
2.5386740961281213,0.7431781260057587
1.6218931096353422,0.7524812766898515
0.8903646600647841,0.8693605142377192
0.5517408858947622,0.9015250741237691
0.4089314532037942,0.7094604292044184
0.7543391435132606,1.0021208644216175
0.9271121859519483,0.9244189558549538
1.015516362276126,0.7899642033638566
1.0487674025223443,1.0406257266084582
1.0019023027503007,1.0748270503487871
1.0256735376414814,0.9128986855283794
1.1687933152056653,1.1209399807975484
1.1350255752344924,1.138140741072097
1.5699468980188886,0.9824947366443548
2.368917938990833,0.882921830998337
1.7964421928617051,0.6488993720135314
3.310408043017922,0.6054714634321993
2.7584481172563518,0.6043385148478568
1.1891943874085638,0.5696968419243236
0.8776030417823495,0.7176400319504401
2.9653064141321086,0.565841362311187
1.5001738705296725,0.51710634815154
2.032903988534639,0.507257674877468
3.1501688884260832,0.4217992299877803
1.2723860515240204,0.813512426592346
1.8675203631819854,0.5857731852263423
1.3368854045547478,0.5013626083199828
1.0224211974420363,0.5061022820835754
1.3969242734639875,0.5352977901057762
1.2386023448236871,0.7661977130339301
1.3936170378645034,0.5333058003180128
0.8868290035181337,0.9432752617603347
1.1962757506537007,0.4858891239785847
1.1964402670628513,0.5296319382600145
1.2514818480245884,0.5844266002377633
1.354726695499757,0.5502186664365409
1.0480851338967554,0.5500630515616002
0.7386730126192036,0.7113873198260086
0.29736760081430835,0.6720320471985437
0.49775246844373755,0.5290048287726927
0.4594312894261938,0.5783115501459242
1.9636844041798782,0.8950855750386714
2.057299551822321,0.7018044909671178
0.9511433789734104,0.8631295243026164
0.973929527876025,0.6672037942250207
0.8412440990083992,0.8642505548612214
0.7278130639535489,0.680721438139052
0.9821715659326096,0.7216865704111946
0.945853219208556,0.8181723186094874
1.1344248140903497,1.0262173608844956
1.3336701020846913,0.8163741719884683
0.5523159562698222,0.8199069633039425
0.6610167403881113,0.5256609416082691
0.5986021528582969,0.552191361027911
1.199470930098143,0.7432588919157244
1.311187427939972,0.8090899518809083
2.2264806122190954,0.6539409382039099
2.8750090660426393,0.5019689712022957
1.7438767024355046,0.6311969109067225
2.3383961904736554,0.6169401952190494
1.398408850456443,0.7775078401120789
2.5849259227106107,0.9072981233363813
1.9311534668701256,0.692260069255177
1.5615169705745098,0.7825164437616151
1.7495919566983538,0.7876774720123869
1.6083062618286803,0.7186631961367729
2.2358835245040636,0.5787047247273798
1.393096382535073,0.588341678150092
1.843348068520287,0.4715831471221054
1.752548805835482,0.5035676963942542
1.6166963281376712,0.5805922000443248
1.8357040052527023,0.518535879397043
1.3848981283049326,0.6910461782193592
1.3851982959877982,0.7159594298503799
1.2287026498132398,0.743016146128306
0.952049098696878,0.5656392367566748
1.1496767712764608,0.5849448873079214
1.4264500267403237,0.6716909569783762
1.637563238031703,0.8387347711112904
2.2141696793502943,0.8444363190886017
2.45108579100567,0.7045473824970372
2.4333035579759144,0.737506706461428
1.8091292908763414,0.7394704904676918
2.658127132893646,0.6652687962687822
1.8743483507250012,0.5859659096495826
2.369700512977468,0.7234261234457471
2.369389697975406,0.7136082839981297
2.0609241827755866,0.7374421771405163
2.3316936337306746,0.5982340298113651
1.347786881352225,0.625361274505167
1.764148906989148,1.103072872420699
1.8006880303672022,0.9451801899136378
1.1889148015334632,0.8891724087375414
