Lambda0,amplitude2,time-scale2,amplitude22,time-scale22
2.282216955836725,0.8894526040256354,4.1958293687193775,0.5298701336028248,75.80819771048827
2.595938278198042,0.9049553237821586,4.309304852256266,0.2516132739471028,96.25645652335709
2.8491038729332008,0.8722225310324299,4.414941200802893,0.23117955476511254,80.55430528123044
2.6612985217412746,1.0147119848530655,3.884463291330491,0.04643765595759946,84.75327696683914
1.431461116950138,0.9635254608002762,4.008328759999129,0.4300894786437603,91.26530112628916
1.9465128962136067,0.9084798144229438,4.844688491198061,0.376186865607573,98.40995352414697
1.8505560690283263,0.9745617203926221,4.179829044512953,0.6183378097405514,77.55402066039709
2.6867794366559057,1.0025985754484297,5.325354183081795,0.7002996911200001,97.36355654422766
2.727393831979288,0.9342799756360367,6.062446437228885,0.31441369507811434,96.2877152697673
2.3458675605523154,0.9796004519133423,6.722332903869148,0.13227998221230353,80.07379550502326
2.3192429048979726,0.8976160367928057,4.998328969770197,0.6848305573064566,85.44494572709888
2.1932919501109844,0.9481812689402127,4.478237709738821,1.007653793910948,107.19688837172035
1.7432756679123529,0.8295672749559965,4.564519088710609,0.6771380346225148,113.65927600241044
1.9101489414768995,0.9624139895049555,4.425528431818137,0.45337410883085927,92.6304093077125
3.1637427507002154,0.7588916664732634,3.978744560043566,0.41695899250314844,86.37672053931215
2.1214710348355923,0.9896623323533731,4.580824542957674,0.06390798185904795,91.13798007810422
2.5363155326914395,0.7743525600884791,4.3601777729515,0.05700741146824424,81.58672552014949
2.038182813737721,0.9103916241456732,4.37212890939786,0.3411215383394756,93.2840137342102
2.194120836983127,0.9151581280370852,4.112817656268817,0.21687297127116412,90.16287817944615
3.0348895565627454,0.7341298367813955,4.490902353942263,0.10834891857636526,67.79627873428169
2.693990077067947,0.9608107955753324,5.007263856182996,0.07841261938290342,114.36640714166232
1.6597881073062324,1.1845963869261171,4.008534598160382,0.8548615551458196,58.83822742043014
3.100043767509415,0.7812032311598661,4.917647047205654,0.14697588233308456,110.45808600652497
3.0667133276845098,0.721143212123345,3.740710388406621,0.39415527395053884,70.02733729744693
2.7696563936636793,0.7605854031578483,4.342075671157414,0.4228006258184254,71.4281041934356
2.7638224342416926,0.8174919583316026,4.000143575371023,0.11226349609051903,98.08611304239452
3.721993160483452,0.8393151860928082,4.404606695946565,0.05696536355823764,77.59583499284685
2.1953318853226294,1.2044960638732034,4.360482812904294,0.5689374636494489,88.93459428331501
2.697577442591435,1.1790973820115667,4.250753560017477,0.7646401937555753,82.7767794746592
2.5914497835864068,1.2018772226456829,4.360774508919873,0.47064758497202175,92.27713449816282
3.025327992254374,1.0280081432146326,4.010449429730824,0.05230097981918984,87.06264843149582
2.949780004025232,0.9948057522365096,4.103632905561838,0.06298921237301021,75.28743986350231
2.1156771400250096,0.9241292697080881,3.8376425076828427,0.184034304641992,82.75395094187893
1.957874886228739,1.0362628905828022,3.3534537888241363,0.4524200013438642,96.06999091065482
3.1855064243244167,0.8154766959956141,4.152801865005368,0.312065249294174,78.15693758490863
2.5726225294604443,0.9346079169537314,3.799596438573375,0.9444106860615449,90.44498443931404
2.5726225294604443,0.9346079169537314,3.799596438573375,0.9444106860615449,90.44498443931404
3.0081740844473126,0.9133775291589397,4.465538449033039,0.08007614430603785,88.9212131335727
2.10973935235378,0.9803462452359891,4.663568434936807,0.14089756294943848,75.910769143384
2.062575425992692,0.8793183258476406,5.158056987310146,0.2850049781303677,84.61654402416158
2.414562775627554,0.8591381885953655,5.8959297380704365,0.2934072837820696,81.70041913834633
2.483135882924968,0.9112686352955026,6.201762806655935,0.16834670307376975,53.782368732978426
2.2913077922635954,1.0499370123224814,5.589449878591752,0.23932119211855984,60.786086328301906
2.608100292710533,0.8730710873756223,5.317674289274571,0.25026417240644977,86.31083284975577
2.162312168329793,1.039096201346494,5.911641483227973,0.1708659865950467,78.67808075970898
2.6955591580825087,0.9990995273418403,7.050209669093566,0.31119241686989485,93.40059952382093
2.448701870673805,1.2999612902498239,5.910365009730355,0.6337260517554972,83.36356281662657
3.2171250300662573,1.2988748693406484,5.360272888762479,0.8489402757246828,86.10638796277091
2.4645431689348594,1.3445608587972586,6.02940760686292,0.31293152340816555,91.68113348100577
2.4689409854537048,1.2674315066087625,6.07144147540259,0.09759044382659855,89.94007110210426
2.639670118337212,1.1553997162155691,5.123220390549091,0.30563103669168146,73.5066647017147
2.1931828155028663,1.0331596304727475,5.965289508812031,0.5579888489056635,90.49722195640051
2.2069209217892967,1.0821208568903278,5.322777329543173,0.6143502136012399,87.49566756718605
1.9667983011178198,1.2913039123507124,5.4820469154806375,0.1915538845847425,87.84313159107816
1.6979367304389874,1.273026650388366,5.25989223463179,0.3761574443024599,88.90232667296955
2.387703184333116,0.9413693122764016,5.206575034372182,0.158906076762722,84.37299740658528
1.4602381421258959,0.9992442533197928,5.536699339260155,0.41038066591337036,95.79785930809676
2.541636967244242,0.9287941990391557,4.516898390436715,0.05229671798233816,80.79721883277846
2.486996628275395,1.0695656450103637,4.679290997970958,0.2572031462106953,78.65961884561203
3.0446954001610402,1.0750119533962916,4.704419834300097,0.09348011541922094,95.18173791949823
3.0137685872302735,1.2543346137906746,4.285941902064008,0.2870722481394172,80.32689684846466
2.669201692256448,1.2721679347237527,4.918548558843505,0.11690345736633431,81.75347538251981
2.22329203575406,1.1052367115573256,4.462661341379841,0.6623953115488437,86.80897320692928
2.66704204853619,1.0917867263094487,4.315840569708182,0.22419404371217969,93.37352609833859
3.441890793584821,0.9717633101726182,4.052931919762504,0.2860339894564531,91.54860914510385
2.7158281607091737,1.1775343744181397,4.348134293227141,0.07289140785832583,84.26256002825048
2.2422258514967397,1.197125193076602,4.080154586879443,0.2562621786737223,112.8360624328026
2.4066346001091268,0.991193925307802,3.825776077476878,0.10141499485779502,67.21859987844414
2.900673665059316,1.0556394299495595,5.80403592609216,0.965653786959512,105.21178404555286
2.5288220605477516,1.0588255696115811,6.664938448107569,0.2484204893673171,71.63773053149103
2.361215012859939,0.9914765268429113,6.354653006629146,0.2737570780262189,51.5067275601597
1.8202444282440802,1.2222196443630893,6.769802515778432,0.24249297424005906,95.18455314577658
2.9405816159323614,1.1077835315951532,6.07606749277972,0.23687188791312108,83.39341214336312
3.6042422546605506,1.0661477593831898,6.337220885439572,0.43745165588242924,63.98311119382635
5.024889796783002,0.9943469576025844,6.323111456609279,0.7102409752445887,77.06803654342608
5.024889796783002,0.9943469576025844,6.323111456609279,0.7102409752445887,77.06803654342608
5.0034047315723145,1.0021322755675595,6.323769497306926,0.7278930700061857,77.11452606364308
2.7271665929080178,1.344155527379163,6.423499918752281,0.05303762280201241,79.2844037182027
2.4704565838344177,0.9392604176983063,6.4467183879392,0.9835856551835062,98.96200353233755
1.9408102304674726,0.999022636014256,6.013140923372457,1.002421272033725,88.06766108377178
1.8748677159826999,0.9965863543336447,6.177125961846072,0.6694946326431291,78.64778472071595
1.5998793246075496,0.9646404096377034,5.669115938511088,1.0972239935589074,94.16894822731342
1.6176627457771873,1.0791454794915247,5.592825580749162,0.8489025827441969,91.03337611658092
2.0713287934921745,1.1838650989830193,5.435204468937699,0.5243902363010806,92.05829123356337
2.89592944794102,0.8798574175655851,4.429202750346853,0.03277493567451243,83.74878670542364
2.11431671367824,0.9265048031032688,4.121837138830942,0.5045551814037301,87.74362349441733
3.358961683981944,0.8305818234608963,3.9895851135461613,0.060505812825972845,79.43572041332611
3.2908280562637797,0.793538366549223,4.356571849849304,0.20556088175069756,98.85832752042532
2.4218843372955376,0.9344882211771615,5.6546868550345,0.1398164988738932,77.33219954656198
2.3720521466080036,0.8556672558504981,6.537142521598649,0.08413962397121857,69.17605262202683
3.223970074577295,0.9377334906064902,5.44862540216056,0.5301679500915161,105.26133918099104
2.1136539669128265,0.886923996878393,5.086269984614404,1.072474530042408,91.57105778498543
1.9960538523351021,0.9582094014433659,5.627873728854896,0.24469143855068334,87.72540342564001
1.9172908680519454,0.9983861756892458,4.785280611410338,0.28783394096347414,87.24867843137197
2.1637613291074356,0.9424922641799436,4.666957507237506,0.2672159542305058,93.75891695068091
3.2519049552917503,0.6662401040585665,3.6040361896388666,0.4233053980837096,82.16095332487146
3.093089861467735,0.7266857083067364,3.778337055006513,0.13366317846914588,94.95443115457844
2.5684221001187972,0.8384066777071901,3.1168906046355636,0.045468425750740914,79.69322253698435
2.1895841764383324,0.8107431181513228,4.198461050207955,0.3860644905570633,89.10722995184706
1.3777017595465384,1.1973645291202257,5.0169733922143225,0.4762504294433312,75.59820388373363
3.6430446338794025,0.7919798785352159,4.681202589893547,0.14286613283999972,108.55864023388395
3.1712891544444246,0.9095167967476464,4.913142036844116,0.24040623741530107,81.92265115819151
2.6075668319532586,0.6849971124114871,5.0360587924185785,0.09257058497524255,98.50395576169535
2.411593430776868,0.8069713112035807,4.018603694494313,0.011455137062826859,76.39471737814296
2.5299817143935246,0.8145888742879617,4.355811199222912,0.49185967402511116,89.58515184358355
2.5829051737334403,0.9046632202642386,3.691833981721932,0.21030948384551196,82.81380770617882
1.4728662762990536,0.9717946990571523,3.9335040122643754,0.8938309582488038,83.82245764664714
2.362445351602439,1.0448346523985774,4.501173989322843,0.6115715153725301,96.3884154471021
2.7445246350552077,1.014891592896739,4.476367561393226,0.9608491952779715,97.88855380534606
2.1876622333164595,0.9927083676211886,4.2061171318213475,0.2886772929209203,81.01598045256367
2.8185314034358697,0.6637620954568373,4.3302502053628125,0.32055067870205906,73.29341850839705
2.88080091001438,0.6420618485240756,4.13078926332397,0.32824873783814307,69.0147483979271
2.106298070564918,0.6737471405203271,4.560461527617633,0.4603924757211543,89.00763964265101
1.4522424181476712,0.8172948986874673,3.996144080206625,0.4134079782986858,89.68408436650282
1.6426931217659795,1.0259482331227805,4.859185172182643,0.19915452546219864,80.36452545533766
1.152385684987031,1.050434071967515,5.024971672767684,0.1590848059260138,96.94939264755676
1.1147693831673127,1.1011020879754567,5.095702402262105,0.16155810131862544,100.68877155203008
1.7839000606763178,1.0121435437001307,4.044506094865089,0.1697796800918419,73.12857158719179
2.3913656796156637,0.926182675806104,3.8969542424259327,0.04384185222404437,71.67102442204511
2.800668261556723,0.9073689338993521,4.125216396750197,0.006966065732374958,78.19857016489493
3.329632936458595,0.8645726169036586,4.481082088763167,0.0013346609178564797,80.41041791440212
3.3535354673701803,0.8664213024406157,4.245775702182057,0.47941047086220373,100.15986532481642
3.1086162670497473,1.0077059894804394,4.620939504568446,0.12848256578754083,79.18390015886234
3.1110625720563467,0.9520989557357729,4.978339629777191,0.2546672532681087,81.5179738793967
2.3971398114846907,0.8467517094037345,3.9584168035792437,0.2780878845681171,103.5292425780218
2.3142320829681053,1.0011620540858552,5.270359162401763,0.18894245018452485,62.187083859236026
2.2566535208794156,1.008129403778433,5.71693933673688,0.12346613434615471,64.09681454845888
3.334213984680865,0.9458783516838554,5.390138128377522,0.7041738975414784,111.93060599536928
2.889875331808045,1.3157274859078265,4.989929728011816,0.3533040483570093,75.04764948931869
2.9452700920639616,1.1456391605212075,4.82767795073797,0.3954444971084229,103.3196744924931
3.3640703266405496,1.1434242767126201,4.663273251340339,0.4558009669923928,96.19810561238695
3.5526650618029074,1.1156705135213072,4.908808941835563,0.2897296964583809,84.37564241232323
3.3824363185399844,1.1604871602980866,5.217737568435472,0.12516718234989982,87.06383971313575
4.761768801978647,1.0203231543554694,5.417401063001116,0.5167011327537341,89.59127957620395
3.0186654608614494,1.0261577891971134,5.4753825685945126,0.08435842014992097,81.44433124936033
2.626325311969269,1.040627928559778,6.24661727845143,0.9273571742610838,93.2294354438827
2.1173933901032638,0.9275130178904755,6.086798331541613,0.6470237862984609,79.51302111453096
1.8925293672997596,1.2065784823655803,6.758225134094458,0.54867052419559,92.08591743184729
1.9499505330327183,1.1402864309026157,6.35539938042471,0.5464753865802324,92.99563780221199
1.7742955448830409,1.0424719293979745,5.941992218333935,0.4335551326549634,72.68022902977692
3.3177968922813394,0.9169268017217401,6.093105483406984,0.5021220817723411,91.94959055642245
2.227796513324714,1.3801128663422186,7.487016148085231,0.4981632088616504,83.42382700811143
2.6964381513851783,0.9097285566581175,4.729879486632895,0.7320101559993349,89.08294573555293
3.703729609226564,1.3284437541635221,3.8061949018648287,0.07761673935063074,85.78197252307599
3.69004997166172,1.2457822003026193,3.9589830092141645,0.022345075762678728,81.348863428884
3.647654265014733,1.154161646346023,3.704374276150874,0.010797688564686192,68.1847391297229
2.247083977870092,1.0316956800303265,4.894035911111018,0.49597945681831446,102.49189493438372
2.5007416625299044,1.3233347328232876,7.098269751622846,0.2700796587617723,71.27181916931572
2.2826884158615193,1.3387525397044,6.895989277559321,0.4173266387880901,76.94153250762928
2.3261984138190077,1.353417790748809,7.042429798863182,0.2475971492380863,69.54485766001122
3.033091749627745,1.2496849826476175,7.445082518680932,0.6440991602892533,102.9683113213538
2.2672148545082784,1.1395443052171235,5.523538359533726,0.0703577881499212,69.63837562101754
2.5287887381275964,1.017211749974238,4.777330690358297,0.10408856971008183,111.63072756139164
2.4524757737765612,1.086399163936866,5.033717754741463,0.07855805074534625,94.02095245860617
2.05410153207408,1.268889569364824,3.743263890349514,0.8117681844811514,82.3996816809406
2.7803786029467608,1.1354887117935202,4.117172789396909,0.9958602559910343,100.67114735689348
2.3275766275024394,1.2556544263164093,3.646348230796765,0.5807587742946378,68.83390721683861
2.9401512891777166,0.8801360919124194,4.642777285561792,0.6959478409874048,100.43210196118089
2.5013602472812577,1.0310677355416282,4.898762160699284,0.11397005407029648,67.19649904122167
1.5549142123907955,1.0111830436419171,4.355590908465424,0.5932205145525578,80.51778564998787
1.6052745326492783,1.0305578472437684,4.3161967216771275,0.5457777814338696,81.7172367072963
2.7278107260440034,0.7810440419108936,4.39358086919949,1.1885052536838383,88.74811444312753
2.6252201546676286,0.83205559517928,4.038216524105589,0.6480456647270645,90.83668982302123
2.0902401352538673,0.8389488891447494,4.024865010520483,0.7376161787278815,71.42411191817651
2.9211305911950456,0.9586513191692274,4.776001779542956,0.2753082481828203,105.56706752043607
2.5160275281399453,1.0557462935501367,5.26161445092516,0.10452283876076228,75.53204980155206
3.3850766588737176,0.8118931813232816,4.819742305547002,0.1594255185362307,84.59527879688736
2.464553944099217,0.7646487039287214,4.128146100239549,0.1426930055906745,72.04937679127893
2.5794946444469886,0.9596461592611445,4.4129615615103,0.08025378987597741,99.54067606897355
2.7922425210326622,0.8784510024384238,4.068225053340547,0.05029874041498767,81.68910558904251
1.9354848457215061,0.7987799383384252,4.270239502873652,0.5776086051250741,91.30031876984503
2.6617802996586586,0.8323588629524318,4.092865370828224,0.16441820760161627,76.48697754183699
2.377338678596592,0.921313526718725,4.526935313230391,0.21104543318365399,84.12199742816797
