Lambda0,time-scale3,time-scale4
1.1200085574415541,1.9746715030876836,1.0846609161090466
1.2981977843325443,2.2015392556293643,1.2730801897474555
1.0176582042770101,1.6802356473722428,1.3478012515839548
1.846930504539663,1.6916154339443625,0.6822607102922854
1.4794693085313306,1.499265256547576,0.5763432572349333
3.796357151547314,2.1300626017833344,0.8846113052352539
1.1054080077889463,1.175293630270646,0.8538491226101409
1.1928155332449035,1.6036663185413005,0.5301829546659427
1.042562673138507,1.7550240337557161,0.5846772820691979
0.7110290118542618,2.314540251690942,2.0283768657045336
1.933210521011262,1.4162287520086159,0.835555871693973
1.0505613340951505,1.668114151704006,1.2861906462203945
0.81690173165561,1.455155319488754,1.3959416991478304
2.1015319582154133,0.6360862128329694,1.59118324895115
1.3059087747368214,0.8464324481794875,2.072056887940853
2.8498414285824487,1.3900095371964047,2.1158460310475546
0.3861946263311539,2.209818277778674,1.085180734151079
1.034142483302002,1.5974170520992668,3.0683368586736024
3.414113856967775,1.1238036632772346,2.08583618800269
0.6147802789537054,0.8706249209773682,1.5362856192734415
0.8858095130201824,1.163856118123111,1.4715635305572603
1.9711590528186418,1.234458578281131,2.5087160281733647
1.4985143252626478,0.43186352049428367,0.9820636728372618
1.7672214802680277,0.5798493268967334,1.1465324788109543
1.3495331205798449,0.8505967627685612,1.8207668913773838
1.3023400706965251,0.7645043219379357,1.5428423990171511
1.3820866114315322,1.0906310689167575,1.5071606053717492
0.5058569172211177,1.0462644656274824,1.2229398526883957
2.429970829965864,2.3504776721349323,1.124395497643894
1.6538405952766952,1.8929084098312325,1.371028347760903
1.7950516720024075,1.5578805884941997,2.010200804619173
1.514506515382069,2.926672015028138,1.3116943733662558
1.8161596519115855,2.283637064784917,0.9823211797217389
1.7807291879066318,2.357348723693923,0.9255354482797769
1.045885917747967,1.383129477444387,1.213940087825311
1.6855939938460238,1.3467720817366198,1.4122743399497237
2.151901503358492,1.3326636740806523,0.7020546963662423
2.527633220727594,1.8509425262584072,1.8900368441549698
1.485762333284045,1.5516689411996862,1.1971717657659482
1.0450964203422517,3.8320792921050013,1.3097889011138977
1.7119257216825505,2.3568505385257583,0.8827329042333383
1.9047439618898323,1.3038784640195955,2.19091171349931
1.8432613195668397,0.8604885358084858,0.9358171257724095
2.235236223313129,0.8496610319632965,1.2131701036239224
2.2819707817394703,0.9801459117972923,0.9138120972767808
2.3189519738623847,0.8639546765803922,0.8603253638514783
1.6644526221272358,0.8482189404645226,1.5972953791343352
2.428193724667273,1.2318897669975608,1.6716634531441754
0.8047404860418917,2.8441226062194898,1.4887602411101397
0.91694095945531,2.0670975381671126,2.242918314280859
0.8082752406894675,0.942898290901596,1.5331945680152175
