Lambda0,time-scale3,time-scale4
0.6688173354182128,0.6523535538763232,1.8301079141018404
0.8621341012960292,1.2094659093702382,1.0196293081248964
1.100227533907085,1.5403149843658464,1.3966848699843326
1.122703840558173,1.624588138485215,1.3622037699324958
0.4397864617528348,1.1737479914320634,2.043277616439183
0.42145400189293725,1.3043874893502228,1.435878706108519
0.4188637499207082,1.5692651524238845,2.4067697838955757
1.615143442468722,0.8263147753417376,1.4168219727528957
1.9680327009066836,0.9396213556685967,1.2114124186772448
1.5350085112556053,0.9435235511585259,2.1017128960904294
3.787791183928779,0.9197737911869946,2.9693302631589353
1.302732946978315,0.5731975247954002,2.0072276474522983
0.5023219857546002,1.0665543366179477,1.1330262666290045
2.650749391160512,0.7173635795138861,2.536046381608466
1.9966213780115567,0.7592740106744297,1.806478688548891
1.1328473914648132,0.9733078704262289,1.518132190446092
1.5441215927596146,0.9238784359562101,1.3051930899862179
0.5791877529425529,0.8078905765883808,1.6159726151917242
2.430739317350588,0.25728783521098564,1.1995098251763059
1.8692114957614359,0.41036125950429425,0.7825989932036985
1.298139457081139,0.7468209292642728,0.9274817903006384
1.1595641303312634,0.9726123270653618,0.7121590268023181
1.6238506664162031,1.087167349531508,0.7438259696511397
1.974886352115187,0.913307786834024,0.6368777466866462
1.7386083222239972,1.0820783954265065,0.6818649726204696
2.0494465179553245,1.188954302653346,1.012683105652836
0.45838462081123266,1.229763649063845,1.268643653946686
0.4811233854128727,1.0607013158274305,1.6919516783100805
0.43608178610213383,1.279893286514453,1.668145653843227
0.6767775311740846,3.182385863799139,1.3328985436705665
3.590291745147903,0.9828460648360956,2.234151938798074
2.798962621969353,0.8566896829471121,2.144981408229192
1.1093906667968174,1.9676671891040056,2.6190715586652904
3.3339287972948677,2.790858962821025,2.274369728117482
2.387015707692812,2.712851897326289,1.5876857622676646
1.9835222598088873,1.6246253038539953,1.0665388704555692
1.2528864254804317,1.8763201468493034,1.521165764299893
1.2682018122256404,3.180277804469095,1.2583877559803585
0.8658196014647106,2.2407705629563766,1.7155611772426325
1.2586045344422383,3.6852979201268123,1.142165889989292
