Lambda0,time-scale3,time-scale4
0.41075509306505925,0.9227124084157626,1.8002122159055312
0.5718086251014899,0.9393185938408041,1.6477269545223168
0.6162983968136213,1.16981766977762,2.138243317257122
1.1874394929579526,1.023920828805633,1.0874413669346652
0.9901162291208959,1.1587919936564801,2.431644138452213
1.335197844520279,1.2196020360205853,1.968877599099962
2.887668092568231,1.2624246836226747,1.3874036035066242
0.5562314680307242,0.9503084138683595,0.953585923028377
1.2817482762870487,2.4648591317487893,1.0497101617923605
1.2875635175763953,1.4129148145602597,0.7282248137712086
1.2774405232256418,1.6251785705650235,1.1626886488469244
1.634561815807863,1.820293958421558,1.476350959865342
1.1733748840079061,2.583606187044026,1.2411205770196665
1.5827494624361267,1.4931470791696664,0.9288619787046285
1.2281443772682448,1.6821687740989824,0.6734387719841737
4.152624238592031,1.12620350560314,1.270268614226992
0.4996680538830781,1.7280647497790234,0.5507760942907494
0.5013175990832907,1.6279192042001411,0.5484907360024253
0.45320801004657274,1.7137013746075667,0.582361624764375
0.5943867985319597,0.7949782476002716,1.8963038604921978
1.7835619026413996,0.9897142664869907,0.8830248136402582
0.9203588957764557,1.8304560194101374,0.8660496293180568
0.7315069984200524,1.1734080848780029,1.2983061096646884
2.397965238198416,1.2835263752978783,1.4694135841891998
0.9013290944176078,1.3740149347093906,2.2656317512948507
2.6738084049265316,0.6826893340357694,2.3114346050177956
0.19721618942410912,1.7725180416841229,0.7144039009896648
1.4298771941228676,0.9012696137583206,2.1862953030590515
2.6831093221665356,0.6539173567527099,1.4341408047231994
0.7270373852047994,1.20890429933833,0.5544536901426569
1.0618123202571024,1.8148322277178575,0.9823245773143129
1.502220690440242,1.7159050444620747,2.302999657251852
1.106704383762675,0.7459997317104236,0.8503626802675976
1.5863766142236064,1.2431786693378404,0.9663906245990199
1.3241017195641245,1.3029232245023035,1.568208651249164
1.1632190634976067,1.2097202327407703,1.2800784693997118
1.6163731420114462,1.2187360912344947,1.040653737979793
0.3561303444413948,0.8682436138578536,1.1443743955098566
3.280669960323496,2.0886787405596956,1.2805975979994744
0.9286445925301186,1.3006029488783917,1.3009014786471718
1.9608945704294758,1.4238728058427743,1.5197316465593125
1.3003878770014297,1.3276746401394086,0.65572634257251
0.9545380285180042,1.4454987953574212,1.0418871289682392
1.0406015561572017,1.1173881937054504,0.8302617596274783
0.9276968666520164,0.8900166220390103,3.2509028838496645
1.7129925736015055,1.557327394039914,1.5767356923764864
1.9403163267568764,1.0188006009107402,1.1960814688778127
2.3869109930026218,0.7330627451679942,1.8327017512897459
1.3926474582415944,0.5303510630056318,0.9583523051974687
1.0214011356225874,1.0875543171234507,2.3949252848798475
1.9507675987917181,1.3279780786832984,1.4927074309951285
1.4433052889721136,0.46162063035411877,1.55414757855865
1.6909335668811742,1.1926549523750358,1.3019797313941355
2.2154826681605346,0.7487569757488056,0.8642543712055891
2.0575669469467672,0.8383572070123982,0.6020999984061638
1.2978191559830303,1.0355857794397216,1.779064364660868
1.1039806522327666,0.7087971710580124,1.5810151747836867
0.9834531024225195,0.6107476895784244,1.5057230459726558
1.0666810814116663,1.6164362953839237,1.951529056305399
1.0459344797456145,0.9911957816978155,0.9478756249164996
0.8139954005440183,0.8888675639464436,1.9713888811385503
1.08435593371548,1.536575700045918,2.1799853926458757
2.326580198764848,1.7330631538023293,1.1692991023988262
0.6296834460659262,0.6044722181311342,1.339472421541899
