Lambda0,time-scale3,time-scale4
1.5424524684796428,1.3252027031358473,1.666476209046355
1.6926584508287181,0.5753578170297636,1.7750844723564778
0.8304506948015914,1.1995159477192496,0.9879218495462192
0.9311625682845064,1.4662390466215764,1.147905898920194
1.7769924267281134,1.6034134478236919,1.5589484070579342
3.1192089092123307,0.9700314151117952,0.9593083026563874
2.362506801555343,0.9172203366875681,1.5689953139673867
1.949736816690784,0.6543243921697588,1.4622965464581097
1.561127472425929,0.7512162630469496,0.9545828887043264
0.5383755805151583,1.1169448846221708,0.9546044561785033
2.5501575229495095,0.9677552388109506,1.6506990294116768
1.729455383494497,1.6140547820937134,1.8863842214973205
1.2116684732253988,1.452226212727619,1.450811873501507
1.6077308864589848,2.382205706800822,2.0781343368346357
1.3780198508781238,2.579498067810198,1.3439434505698982
2.7589156408315243,1.1648884189918702,1.161941883181575
0.9819989683793595,1.7671333863870664,0.6955364031507617
0.48139818050961974,1.9209711626194708,1.6585484359394007
1.054841218471222,2.1932460203330857,1.9579862410987763
1.8243210135776298,2.213756375433924,1.2548363221278303
1.1313717171314221,1.4619682904650664,1.453919180236853
1.6264017017264485,1.6439753899933705,1.5800138391103593
3.204987740993048,1.2377738182345028,1.4373523055069524
2.562215785571705,0.6018903289244597,1.4315244607710862
4.302208049675,0.6867214142339848,2.1511922286485077
0.7274635038414474,1.2515618164303428,0.9346169386294577
2.779835336835489,1.186957430642971,3.450131456517273
2.6796262409409755,1.1635201048236035,3.3427132837329583
0.924658912154488,1.5410495629465562,1.3918741538039925
1.029622913508902,0.5975639542012369,1.4680018457349349
1.7175104238041656,1.2893264727382001,1.7433943874557638
3.133351578619246,0.9080654497332413,1.0358364295201132
1.34784735726857,1.4169171187955156,1.5382848321086802
2.1435217419225965,0.9807605025229057,1.3566861571812738
2.163825288617824,1.0444514117773676,1.723737724992594
1.3340204694828226,1.2453538250647602,2.873670435918227
1.2023624616079838,0.9587944682194486,1.8656085945649228
1.7661116807395705,1.3898708583633768,1.9269060716952457
3.400853214647278,1.2453878127225182,1.9755087102479698
1.9318303040064466,1.3286545537235666,2.1877906683318376
0.6374116543157444,1.3371051623940513,0.6190111275469049
1.6843602390486292,0.9478026774165187,1.0769336618096095
2.27719036657813,2.2576499878718934,1.9799904181740013
2.546895740630705,1.3530904064406115,1.550968286505357
1.0927658876986046,1.6175532602907436,1.2094552775366816
0.4167255510228733,1.028336724338905,1.4519317174647968
0.7853934519308615,0.6451814017435153,2.102290207358932
1.5769050990794895,0.6286461440237128,1.7211245949760419
1.8779059553994295,0.7850879108400494,0.9340229825100645
1.8517800978120893,0.7709552721393138,2.0056347488658584
0.8283001664593882,0.6096696298152754,0.9346800784547538
1.2909338363352263,1.360623187118227,1.3452557142877226
1.4202513494468234,1.0013155210226747,0.9712152622207132
1.290812141231861,1.285282619261789,1.0690091863256148
2.3393661284471174,0.8840434817262516,0.9036282255120012
1.2502351301371264,2.439805156279584,1.2358864597073802
1.0050734192714714,1.4261005156034334,0.8520512510596091
1.1905634221346248,1.2469884630095467,0.9854921439249508
2.657182954347125,2.2210515292576885,2.8468387123394234
1.217814357449023,1.5492216239241734,1.3330738224308736
2.0943107819910995,1.9828187664400605,0.7882710403565047
1.3514892050624365,1.4950569913688423,0.7192677032680448
1.8626686578108191,2.6146006080126942,1.2066478146542536
2.1453696488587672,3.0882463551793493,0.9768057139485092
4.504869865333413,1.7493212871923132,1.5945014129995747
1.1425135437309881,2.463035862051361,1.3908345330439524
1.3112012671591715,1.0036953668583142,2.1382034256599955
1.7869381395811976,1.487590168571676,1.8513749900392786
1.6650218929159195,1.3848208179405417,1.683882275049961
1.0275610776643795,2.1587161944993447,2.016210154503694
2.6033361382682894,2.103076529807048,0.8032978970299145
1.6987482188320167,1.8360203401391781,1.0585954359637724
2.0338152911872696,1.974773432756975,3.641861791097612
1.7048168795672003,1.4727021031943837,5.078117242986144
0.4173777423690229,1.6712325469187495,2.0293359659308465
0.7610663993961715,1.2470935019730016,2.177069773444473
3.0107424194047847,1.1177737027409285,0.9996146688264094
1.2507513860559991,0.8737859455033463,1.6071468590612514
1.7748097079626153,0.9123556659969168,1.2840339909064042
1.8834897985093584,1.0411581812594486,0.7861558570480154
0.8411363020736792,0.740837453242052,0.631351623692579
0.4983888930407179,0.7913467585179375,1.0134930279966794
0.4344657972991478,0.8163077777169909,0.9744005894183277
0.5522634798260174,0.9391881378685546,0.7784915276688276
2.7011873948675227,0.7498139081520294,0.9520044780962291
1.2481884129511487,0.6381481385156451,2.0527680224718488
1.8637991908868794,1.7274914642389312,3.082396826714519
1.1979976401237036,1.5819931503487092,3.0585418321313154
1.9119330687091427,1.2703002722506904,1.9962657030837536
1.8214553046901636,1.6407120451589603,2.126583097325993
1.7855574459778891,2.782370009436342,1.1843707118962679
1.2763896853433923,1.191076573125343,1.217409757129423
