Lambda0,time-scale3
1.6885106241042454,0.9464260213399168
1.395184484642907,1.148947483779702
1.4240994535197584,0.9537874794118375
1.3533915460419588,1.8451763705459425
1.3033664254596184,2.126219486873483
1.2999094135252658,2.046040198491245
1.0505037725447055,2.7223500350882692
1.446446908425022,1.14085947778327
1.2591070896543812,1.2238457669743563
1.0552621483170075,1.0432810647612198
4.224746923064891,0.6678780744066857
0.6597404426266342,1.2725671230048008
1.1758613470255608,1.381204886021403
1.8739273495296915,1.2941452749383302
2.7712952022679467,1.4865909233092884
1.8445183103219271,1.3085606808452537
2.069232419452641,1.4246353431562133
1.2453426793762798,1.6602790496195188
1.9697009064859472,1.1274262206907846
1.54767139688875,1.2999790833248923
2.464088476633467,0.8746564896901768
1.7101481703340418,0.755421108751595
2.2085268812723746,1.9145174028390115
1.6332551752588778,0.5896743395730014
1.9484778767066797,3.0461985910697233
0.7511198419297975,0.99199201958233
3.791147574650763,1.4213127665676062
0.9801998937676693,1.0459511115550324
1.6169145274906098,0.4054194705769459
1.7828603353991,0.5567932351126363
1.6003175562957765,0.3714996146702646
1.4085752657404793,0.6707626812714835
0.6854621517480001,0.925499994506152
0.7599603948287788,0.86264113757986
2.014573744264715,1.2278319479158493
1.7309685367069465,1.4602028644311893
0.628955747715932,2.066117999110333
1.7017534456579677,0.8831810583566347
0.5081564804509059,1.5087044587013072
0.3104621881582788,0.9211378706914186
0.41653970132474366,2.1414949669190633
0.7261475944928598,1.7816116523747614
1.3532433408428834,1.7982019116553312
1.9651282131141068,1.3719252415373955
0.9536629204935337,1.4769076077711023
2.3828568709696536,0.7445312684832368
1.3577537646641062,0.5928505040848486
1.5513309024383972,0.7833791394219982
2.9260703331924405,0.7301608157685219
1.3975441894230365,0.7320511867584668
1.1399271555608173,1.4800935181376755
2.25657925012357,0.9544651742772086
2.2972032078519824,1.7198411660211592
0.6858841075483446,2.0350015912053694
2.9298512149303675,1.2220561761499833
2.689203302711581,2.017699568888795
0.7454515351463518,1.0107138643560372
0.9676689430153539,0.9405982815057793
1.5209731322529536,0.5854729575081398
2.582893542959192,1.3382938490441425
0.8093880544999961,1.5371007697600727
3.5066804346829574,0.9340910920117257
0.5451625430853432,1.6957145300091232
0.5665578949215904,1.7465646500556748
1.8911694756929862,1.3334390586335756
1.3863258549308826,2.416005913831673
1.098479776080815,1.2382399932470813
2.1596155592523165,1.4240018618227732
1.007140925944754,1.0868516709939007
4.076884924220068,0.6027005727982122
0.6373687697718216,1.2829360316157483
0.6616241364122335,1.1133757298730773
