Lambda0,time-scale3,time-scale4
0.8327527483125826,1.5724179429888214,1.3954549600977806
1.8986665317487554,1.133643347874883,1.763522499202799
1.3442259022185412,0.9811809756512718,1.7999526619237307
3.0375120796920068,1.5092394498642374,2.1965151436574883
0.3963999378207148,2.7315108415482396,1.0712075171322646
0.7868599960698395,1.5070321528958652,2.7958213034660853
3.5247043888228844,1.034657125978139,1.90312280172504
0.7378343192283973,0.8749653200050626,1.3488634086868247
1.095128356240839,1.1640280298077859,1.1643128541261325
1.9893035640920882,0.6697826791063205,2.5670740672298478
1.552353072873986,0.3411361105541096,0.9261737588252008
1.780753480328826,0.42629383764549295,1.08464425298409
1.3019849936965273,0.7107669105503788,1.4595483882154523
1.24787959626817,0.6858768496810882,1.511337491645495
1.2990163492424036,0.8991936320060618,1.4259669897361393
0.4372060149395442,0.8561275530668246,1.4365881111701475
1.9963090070798164,1.9929527442260664,1.6972471138134777
2.1225735494735254,1.5435699407376298,0.9592258570092624
1.7768600980545326,1.8918144206987357,2.1886880134542057
1.7356236306860866,1.9852419257186238,0.9745176280684469
1.2850129315311785,1.604152883236743,0.928569532487512
1.4645684493911717,1.498825200517748,0.8391682197657345
0.9187999424978723,0.6463702503286036,1.2531768797407121
1.9179080476001993,0.7177128062673135,1.251206691182548
2.204824993973797,0.7199777246833017,0.8205740313929835
2.380291487572983,1.4099376056415986,2.5994950025551997
1.7808568399473685,1.8226857257749238,1.3426274686621766
0.8327052569170182,3.5221220706427654,1.125742004649507
1.4212544136553973,2.6770948796494745,0.9543556694994941
2.280200409686,1.6306993104196112,1.6561118825198118
2.046559310598021,0.9614074867303791,1.1177416583914717
2.5983656644015736,0.9116961746949794,1.3969286907483636
2.4950143743568405,0.9745704327906417,1.066113694644225
1.3888139398807817,0.8193717968092904,1.5086512256187399
1.074429350499096,1.1017353729514556,1.3364213789283539
1.7643199528063058,1.225259114624307,1.5579557521855025
0.9721662167977101,1.8793814472821626,1.0461764011514936
0.9805267510118167,1.5403738187956364,1.2263458864909298
0.7677352278621374,1.2461385483119607,1.9040708142692966
0.9422347594396793,1.3503744808722409,2.2123539142752366
2.369345801436749,0.7148888303474339,1.1382108887187303
0.7221307504687341,1.1969337261066477,1.8225831508675432
0.7498340236706174,0.8289299170054089,1.0751684366997107
0.9608255009564561,0.5554804358249065,2.983206973023335
2.5125469306304,0.7022411848355056,0.7283140134226601
1.285378012819968,1.0729981247287772,1.1078521770652972
1.2997318852083455,1.3273432621581132,0.8178377464828085
1.0364806951427248,2.0478681667214897,0.6346108598223812
1.9335060473730852,1.7166889944103325,0.7884454271832757
0.6997807349425098,2.923640428723356,0.9909537051630966
0.5414313644017181,1.6846050886930726,0.5084651766455222
0.3614677349516671,1.5724776220938357,0.8487938322014709
0.45609795576008244,1.9295438678708294,0.6526207869117701
1.0634436544381816,1.1552867292617408,0.8519568564481871
0.5336601836461541,1.7448528310719205,1.3794953445980214
0.9679870398160919,1.6942410997851296,1.2944469068521833
1.5402566593436724,1.7458731161530336,0.8451927041661678
2.12107001095006,1.4563008300790117,2.3607976812471207
2.4327081508461394,2.53300793329233,2.4599169747969336
1.705514034456586,2.0876587748914623,1.286269355244768
0.8144875080145497,2.09431425279808,1.7975462316770012
0.4680036168531405,1.57225279313673,0.8649150784689608
0.6486537392685743,1.0868802133490143,1.3540796648140423
0.8486586215094115,1.0456676634855229,0.766610257007857
0.8685728051512296,0.9062192126808569,0.7811387171813843
0.6618291622905735,1.528901068982943,0.8344586797986128
0.9200143352660606,1.3697047671818487,0.7358744327890258
0.9219548464501618,1.7504724614285607,0.8229403025637925
0.8239211445682265,2.2265445123540446,0.7765483074007312
0.7782988780998978,1.6401140723071714,0.7899365512900132
0.5810804847033788,0.9313441249014116,1.5359225218081498
3.212201821806134,1.1918117012935765,1.1378008540650704
2.2988312824141275,0.897264984413951,1.1052716286658042
3.281943366465685,1.245222299742849,0.9111977444222938
0.9363299318191929,1.035574408969944,2.123937413933709
0.9789630455708643,1.1868050849861747,2.675773320586241
1.3074789429582026,1.4308916380970498,1.8811724440866069
1.897656593427956,1.9715663551685585,1.882930479844007
1.128890061372645,1.3558556225252687,2.741553679451315
0.44788229925852496,2.2629461205866885,3.6227465223380557
0.30036600317140905,2.1752974359770794,2.126526879137918
0.7258333766028225,2.3508899331687414,3.2269628483318327
1.3301238741381565,2.413939786253642,1.9368489759825143
1.1250834116550588,3.32954672582911,1.2488285354294522
0.9307467507069206,0.8327065497702846,1.2925758570502073
3.2559827976621962,0.9227189732846339,0.7173966002494937
1.115555393753966,0.881802380352331,1.1565580687401706
1.2364850771984592,2.08617345169278,1.55181079050193
0.4535843482356983,0.9269434834311978,1.734129561429677
1.0751978946211354,1.7336683580629813,2.191824818534906
0.7985311996286936,1.9372188825623882,2.098927098392741
1.6143586234905551,0.7350650413047247,0.5844517509733009
2.5702556881698753,2.1356036262058606,2.7229685326478004
2.606834479623679,1.8322967982028207,2.7948337444359526
1.7604933231225532,2.2903746871620463,1.1828291967013198
1.402733734702162,1.6994523485023658,0.8377113446429026
2.0226098587856884,1.657443251651261,1.642306751913652
1.4501589831726565,1.215916018054377,3.252864607209446
1.2798967677910642,0.8897670027232993,2.319798306843426
1.5102702213547616,1.1027220916240534,1.8049763607365377
0.8965388678195928,1.7464669708167802,1.1753776282448887
0.7543863145956204,1.5751123066487127,1.381650188915354
2.3846065496352433,1.911118034601271,0.7406985722565477
0.35321968787164604,2.008999598228646,0.692832925944282
0.7366161482104591,1.2423134875615736,1.7361665309866479
1.6201834322930322,2.0754447712695208,1.3251377219710436
1.443772581717347,2.4962514381849146,1.2845068002574047
1.4582771669234011,3.0200592178746826,1.1182273448729099
1.9363006852856155,1.992617521383688,1.2628574161902715
0.4695187779879052,0.7404096581879287,1.2018509513664417
1.6027673731408645,0.6121952449708545,1.5576009923646619
1.2547262676196334,1.053696445923924,1.3685200644658226
0.7129909926926071,0.8752628051039183,1.9518081152958522
2.7875560744616092,0.6804550381705922,1.7353027402608139
1.7048572846354644,0.4254007713438617,1.9962578031645932
1.090042643169055,0.7648766867430092,2.892581274095674
0.4228508831854102,1.487720120624388,2.0276422613555627
0.8214928948052043,0.675261484287492,2.014682443941352
1.556854623999872,1.402109982349589,1.3633794182326051
1.6815940675402694,2.1032617943253817,2.663415801053967
2.183401224528298,1.27491878235345,1.6311051813393311
1.3891873006797568,2.8373734415500538,2.7871789482973104
0.9450633988313831,3.314364630140438,2.445407335627472
3.8127998911572574,1.455382446497665,3.2066051447187824
1.1349561473755965,0.84771792964363,1.7636079060143144
1.2395452088478445,0.9630269124793358,1.783996630777595
0.6754682123390738,0.7074194319359476,1.6010014285380867
0.7857539286430378,0.6273781041937645,1.4437295587859496
0.7682880954805207,0.7752442893768816,1.9350309663808798
0.9271782626414801,0.5979634157735769,1.3102401330636182
0.5210834383152892,0.7568255792617696,1.6631657961191726
0.6890088759779089,0.8825252565437509,1.5875449735845693
0.5469994438986497,1.3831517730611553,1.2871241054573161
0.6781776589279216,1.114527395876585,1.2942957082962436
1.8253599511128806,1.0998692366198715,1.8670060796091743
1.9818483362822494,0.7205080916437796,1.0256716044295016
0.7454044390989872,1.0958236777030346,1.7878446400169303
1.8740175644065333,0.8735975649744263,1.5083009743668716
1.964897096452369,0.6602434492007374,1.7211405536518825
2.1911237684303653,0.577605617067955,2.290783992456814
2.5642014573801752,0.3966780273211336,0.7395449971496203
1.0282592938595574,0.5343410348739411,0.7384374853656794
1.5547837002587368,0.7773210847226543,1.1476145032628382
1.0234868460060855,0.8168989092428113,1.102514769114144
0.6392619262433838,1.2280260211559373,1.1468039599185225
1.3115954402452716,0.7428216349817445,1.014835791879807
1.338859786338512,0.8256032226516782,1.0421315976700847
1.7645820277875401,0.4985962953218721,1.3840454798105946
1.714959711416738,0.8136865473400605,1.128553471900642
1.1540634260286466,0.7919729548419259,1.2439658353538325
0.9330517091135501,2.331834816125614,1.7408741519515594
1.3947974172866855,1.0444976864174127,0.9886472533003049
0.5896630750103133,1.172761094643169,1.28930369261897
0.457202194658123,1.4588811523295246,2.4520322203591953
0.40510467233201336,1.502277019464824,1.9487921670889405
0.42215238514255404,1.3464475147821233,1.532210617741468
0.593939095076343,1.4377914094689392,1.3379436857375473
1.153943990377796,1.1878823776311704,0.8553929937347867
